lemma	attacker_indexes	spearman_correlation	error_distance	real_order	attacker_order
fixed	[2, 4, 1, 3]	0.0	6	['fic_1853_3465.txt-1988-14', 'fic_1834_7323.txt-918-21', 'mag_2005_380198.txt-2-51', 'fic_1995_39249.txt-214-11']	['fic_1834_7323.txt-918-21', 'fic_1995_39249.txt-214-11', 'fic_1853_3465.txt-1988-14', 'mag_2005_380198.txt-2-51']
fixed	[3, 2, 4, 1]	-0.39999999999999997	6	['nf_1854_755030.txt-2999-17', 'fic_1853_3465.txt-428-7', 'fic_1980_10659.txt-1489-9', 'fic_1987_10756.txt-21242-2']	['fic_1980_10659.txt-1489-9', 'fic_1853_3465.txt-428-7', 'fic_1987_10756.txt-21242-2', 'nf_1854_755030.txt-2999-17']
fixed	[1, 2, 3]	1.0	0	['fic_1839_7336.txt-2484-29', 'fic_1847_2352.txt-1660-19', 'fic_1850_7953.txt-1480-26']	['fic_1839_7336.txt-2484-29', 'fic_1847_2352.txt-1660-19', 'fic_1850_7953.txt-1480-26']
fixed	[2, 3, 1]	-0.5	4	['fic_1995_39370.txt-186-14', 'mag_1982_325204.txt-14-26', 'fic_1834_7323.txt-918-21']	['mag_1982_325204.txt-14-26', 'fic_1834_7323.txt-918-21', 'fic_1995_39370.txt-186-14']
fixed	[3, 1, 2]	-0.5	4	['fic_1853_3465.txt-1988-14', 'nf_1854_750818.txt-3005-11', 'mag_1988_89641.txt-32-7']	['mag_1988_89641.txt-32-7', 'fic_1853_3465.txt-1988-14', 'nf_1854_750818.txt-3005-11']
fixed	[2, 1, 4, 3]	0.6000000000000001	4	['fic_1846_7036.txt-2226-29', 'fic_1841_8921.txt-336-16', 'mag_1850_565940.txt-174-9', 'mag_2005_380198.txt-2-51']	['fic_1841_8921.txt-336-16', 'fic_1846_7036.txt-2226-29', 'mag_2005_380198.txt-2-51', 'mag_1850_565940.txt-174-9']
fixed	[4, 2, 3, 1]	-0.7999999999999999	6	['fic_1851_746.txt-9276-19', 'fic_1853_3465.txt-428-7', 'mag_2000_412569.txt-3-14', 'mag_1982_325204.txt-14-26']	['mag_1982_325204.txt-14-26', 'fic_1853_3465.txt-428-7', 'mag_2000_412569.txt-3-14', 'fic_1851_746.txt-9276-19']
fixed	[1, 2, 3]	1.0	0	['fic_2005_780520.txt-572-10', 'mag_1972_103837.txt-54-13', 'fic_1823_7214.txt-408-11']	['fic_2005_780520.txt-572-10', 'mag_1972_103837.txt-54-13', 'fic_1823_7214.txt-408-11']
fixed	[2, 3, 1]	-0.5	4	['fic_2006_51727.txt-63-8', 'fic_2007_34343.txt-139-5', 'mag_1982_325204.txt-14-26']	['fic_2007_34343.txt-139-5', 'mag_1982_325204.txt-14-26', 'fic_2006_51727.txt-63-8']
fixed	[2, 4, 1, 3]	0.0	6	['mag_2005_380198.txt-2-51', 'fic_1980_10659.txt-1489-9', 'fic_1838_7250.txt-1616-53', 'fic_1846_7136.txt-1711-20']	['fic_1980_10659.txt-1489-9', 'fic_1846_7136.txt-1711-20', 'mag_2005_380198.txt-2-51', 'fic_1838_7250.txt-1616-53']
fixed	[1, 2, 3]	1.0	0	['mag_2002_385274.txt-105-7', 'mag_1982_298124.txt-17-12', 'fic_1853_3465.txt-1988-14']	['mag_2002_385274.txt-105-7', 'mag_1982_298124.txt-17-12', 'fic_1853_3465.txt-1988-14']
fixed	[1, 2, 4, 3]	0.7999999999999999	2	['fic_1984_780068.txt-1337-11', 'fic_1977_780102.txt-2662-16', 'mag_2003_401197.txt-49-2', 'fic_1839_7067.txt-1486-47']	['fic_1984_780068.txt-1337-11', 'fic_1977_780102.txt-2662-16', 'fic_1839_7067.txt-1486-47', 'mag_2003_401197.txt-49-2']
fixed	[1, 3, 2, 4]	0.7999999999999999	2	['mag_1997_398795.txt-20-8', 'fic_1824_7277.txt-826-67', 'fic_1844_7187.txt-489-25', 'fic_1858_1282.txt-2858-67']	['mag_1997_398795.txt-20-8', 'fic_1844_7187.txt-489-25', 'fic_1824_7277.txt-826-67', 'fic_1858_1282.txt-2858-67']
fixed	[3, 1, 2]	-0.5	4	['mag_1997_398795.txt-20-8', 'nf_1838_747482.txt-1255-8', 'fic_1841_8921.txt-336-16']	['fic_1841_8921.txt-336-16', 'mag_1997_398795.txt-20-8', 'nf_1838_747482.txt-1255-8']
fixed	[1, 3, 2]	0.5	2	['news_2006_604866.txt-35-20', 'mag_2002_385274.txt-105-7', 'fic_1860_9165.txt-4471-18']	['news_2006_604866.txt-35-20', 'fic_1860_9165.txt-4471-18', 'mag_2002_385274.txt-105-7']
fixed	[1, 2, 3, 4]	1.0	0	['fic_1993_14533.txt-333-10', 'mag_2006_398384.txt-314-7', 'fic_1819_8009.txt-1059-48', 'mag_1972_491473.txt-156-4']	['fic_1993_14533.txt-333-10', 'mag_2006_398384.txt-314-7', 'fic_1819_8009.txt-1059-48', 'mag_1972_491473.txt-156-4']
fixed	[1, 2, 4, 3]	0.7999999999999999	2	['mag_1982_325204.txt-14-26', 'fic_2009_36909.txt-61-0', 'mag_2006_398898.txt-37-0', 'fic_1827_7168.txt-909-183']	['mag_1982_325204.txt-14-26', 'fic_2009_36909.txt-61-0', 'fic_1827_7168.txt-909-183', 'mag_2006_398898.txt-37-0']
fixed	[1, 2, 3]	1.0	0	['mag_1961_442000.txt-637-1', 'fic_1975_10598.txt-5631-8', 'fic_1841_8921.txt-336-16']	['mag_1961_442000.txt-637-1', 'fic_1975_10598.txt-5631-8', 'fic_1841_8921.txt-336-16']
fixed	[1, 2, 3, 4]	1.0	0	['fic_2006_51727.txt-63-8', 'fic_1965_10458.txt-5062-15', 'fic_1843_7208.txt-12479-12', 'fic_1855_9098.txt-10113-10']	['fic_2006_51727.txt-63-8', 'fic_1965_10458.txt-5062-15', 'fic_1843_7208.txt-12479-12', 'fic_1855_9098.txt-10113-10']
fixed	[4, 3, 1, 2]	-0.7999999999999999	8	['fic_1850_4498.txt-189-53', 'fic_2007_34343.txt-139-5', 'fic_1965_10458.txt-5062-15', 'fic_1846_7036.txt-2226-29']	['fic_1846_7036.txt-2226-29', 'fic_1965_10458.txt-5062-15', 'fic_1850_4498.txt-189-53', 'fic_2007_34343.txt-139-5']
fixed	[1, 2, 4, 3]	0.7999999999999999	2	['mag_2006_398384.txt-314-7', 'fic_1995_39279.txt-448-14', 'fic_1839_7336.txt-2484-29', 'mag_1828_553914.txt-171-18']	['mag_2006_398384.txt-314-7', 'fic_1995_39279.txt-448-14', 'mag_1828_553914.txt-171-18', 'fic_1839_7336.txt-2484-29']
fixed	[3, 2, 1, 4]	0.19999999999999998	4	['fic_2006_28613.txt-8-5', 'fic_1834_7323.txt-918-21', 'fic_2007_52316.txt-308-10', 'mag_1982_325204.txt-14-26']	['fic_2007_52316.txt-308-10', 'fic_1834_7323.txt-918-21', 'fic_2006_28613.txt-8-5', 'mag_1982_325204.txt-14-26']
fixed	[4, 1, 2, 3]	-0.19999999999999998	6	['news_2004_635173.txt-48-0', 'mag_1998_404008.txt-87-17', 'fic_2006_28613.txt-8-5', 'mag_2005_380198.txt-2-51']	['mag_2005_380198.txt-2-51', 'news_2004_635173.txt-48-0', 'mag_1998_404008.txt-87-17', 'fic_2006_28613.txt-8-5']
fixed	[1, 3, 2]	0.5	2	['fic_1984_780063.txt-1507-3', 'fic_1975_10598.txt-5631-8', 'fic_1995_39370.txt-186-14']	['fic_1984_780063.txt-1507-3', 'fic_1995_39370.txt-186-14', 'fic_1975_10598.txt-5631-8']
fixed	[1, 2, 3]	1.0	0	['fic_2006_28613.txt-8-5', 'fic_1860_9165.txt-4471-18', 'fic_1968_10505.txt-7472-6']	['fic_2006_28613.txt-8-5', 'fic_1860_9165.txt-4471-18', 'fic_1968_10505.txt-7472-6']
fixed	[1, 2, 3]	1.0	0	['mag_2006_398384.txt-314-7', 'mag_2005_380198.txt-2-51', 'nf_1851_747930.txt-2962-24']	['mag_2006_398384.txt-314-7', 'mag_2005_380198.txt-2-51', 'nf_1851_747930.txt-2962-24']
fixed	[1, 4, 2, 3]	0.39999999999999997	4	['fic_2006_51727.txt-63-8', 'fic_1827_7168.txt-796-7', 'fic_1849_8065.txt-361-27', 'fic_1995_39249.txt-214-11']	['fic_2006_51727.txt-63-8', 'fic_1995_39249.txt-214-11', 'fic_1827_7168.txt-796-7', 'fic_1849_8065.txt-361-27']
fixed	[1, 3, 2, 4]	0.7999999999999999	2	['mag_1972_491473.txt-156-4', 'fic_1838_7250.txt-1616-53', 'fic_1985_780045.txt-3491-17', 'fic_1834_2652.txt-2205-26']	['mag_1972_491473.txt-156-4', 'fic_1985_780045.txt-3491-17', 'fic_1838_7250.txt-1616-53', 'fic_1834_2652.txt-2205-26']
fixed	[2, 3, 1]	-0.5	4	['fic_1860_9165.txt-4471-18', 'mag_1999_408516.txt-13-12', 'fic_1819_8009.txt-1059-48']	['mag_1999_408516.txt-13-12', 'fic_1819_8009.txt-1059-48', 'fic_1860_9165.txt-4471-18']
fixed	[1, 3, 4, 2]	0.39999999999999997	4	['mag_2003_401197.txt-49-2', 'mag_1994_425905.txt-316-16', 'fic_1849_7006.txt-1314-10', 'fic_1819_8009.txt-1059-48']	['mag_2003_401197.txt-49-2', 'fic_1849_7006.txt-1314-10', 'fic_1819_8009.txt-1059-48', 'mag_1994_425905.txt-316-16']
fixed	[2, 3, 1]	-0.5	4	['fic_2007_52316.txt-308-10', 'mag_1999_408516.txt-13-12', 'fic_1995_39249.txt-214-11']	['mag_1999_408516.txt-13-12', 'fic_1995_39249.txt-214-11', 'fic_2007_52316.txt-308-10']
fixed	[4, 3, 2, 1]	-1.0	8	['mag_1990_419996.txt-187-13', 'fic_1995_39370.txt-186-14', 'fic_1995_39249.txt-214-11', 'mag_1999_407855.txt-38-23']	['mag_1999_407855.txt-38-23', 'fic_1995_39249.txt-214-11', 'fic_1995_39370.txt-186-14', 'mag_1990_419996.txt-187-13']
fixed	[1, 3, 2, 4]	0.7999999999999999	2	['mag_2001_369293.txt-3-26', 'fic_1987_10756.txt-21242-2', 'mag_1972_103837.txt-54-13', 'fic_1850_7953.txt-1480-26']	['mag_2001_369293.txt-3-26', 'mag_1972_103837.txt-54-13', 'fic_1987_10756.txt-21242-2', 'fic_1850_7953.txt-1480-26']
fixed	[1, 2, 4, 3]	0.7999999999999999	2	['mag_1837_554498.txt-233-5', 'fic_1995_39370.txt-186-14', 'mag_2005_380198.txt-2-51', 'mag_1961_442000.txt-637-1']	['mag_1837_554498.txt-233-5', 'fic_1995_39370.txt-186-14', 'mag_1961_442000.txt-637-1', 'mag_2005_380198.txt-2-51']
fixed	[3, 1, 2]	-0.5	4	['fic_1985_780045.txt-3491-17', 'fic_1838_7250.txt-1616-53', 'fic_1964_10443.txt-4110-1']	['fic_1964_10443.txt-4110-1', 'fic_1985_780045.txt-3491-17', 'fic_1838_7250.txt-1616-53']
fixed	[1, 2, 3]	1.0	0	['fic_2007_52316.txt-308-10', 'fic_1972_780010.txt-2418-4', 'mag_1982_298124.txt-17-12']	['fic_2007_52316.txt-308-10', 'fic_1972_780010.txt-2418-4', 'mag_1982_298124.txt-17-12']
fixed	[2, 1, 3]	0.5	2	['fic_1853_3465.txt-1988-14', 'nf_1849_762578.txt-385-36', 'fic_1849_7006.txt-1314-10']	['nf_1849_762578.txt-385-36', 'fic_1853_3465.txt-1988-14', 'fic_1849_7006.txt-1314-10']
fixed	[4, 2, 3, 1]	-0.7999999999999999	6	['fic_2005_780520.txt-572-10', 'fic_1980_10663.txt-2337-9', 'fic_1975_10598.txt-5631-8', 'mag_1997_398795.txt-20-8']	['mag_1997_398795.txt-20-8', 'fic_1980_10663.txt-2337-9', 'fic_1975_10598.txt-5631-8', 'fic_2005_780520.txt-572-10']
fixed	[2, 1, 3]	0.5	2	['mag_1999_408516.txt-13-12', 'fic_1995_39249.txt-214-11', 'mag_1982_298124.txt-17-12']	['fic_1995_39249.txt-214-11', 'mag_1999_408516.txt-13-12', 'mag_1982_298124.txt-17-12']
fixed	[2, 3, 1]	-0.5	4	['fic_1855_7489.txt-867-5', 'fic_2006_28613.txt-8-5', 'fic_2007_34343.txt-139-5']	['fic_2006_28613.txt-8-5', 'fic_2007_34343.txt-139-5', 'fic_1855_7489.txt-867-5']
fixed	[1, 3, 2, 4]	0.7999999999999999	2	['fic_2007_33745.txt-128-29', 'mag_1994_425905.txt-316-16', 'fic_1984_780068.txt-1337-11', 'mag_2000_412569.txt-3-14']	['fic_2007_33745.txt-128-29', 'fic_1984_780068.txt-1337-11', 'mag_1994_425905.txt-316-16', 'mag_2000_412569.txt-3-14']
fixed	[4, 1, 2, 3]	-0.19999999999999998	6	['fic_1983_10704.txt-6930-8', 'fic_1839_7336.txt-2484-29', 'fic_1984_780068.txt-1337-11', 'fic_1851_746.txt-9276-19']	['fic_1851_746.txt-9276-19', 'fic_1983_10704.txt-6930-8', 'fic_1839_7336.txt-2484-29', 'fic_1984_780068.txt-1337-11']
fixed	[4, 1, 2, 3]	-0.19999999999999998	6	['fic_2005_780520.txt-572-10', 'fic_1860_9165.txt-4471-18', 'mag_1850_565940.txt-174-9', 'fic_1827_7168.txt-909-183']	['fic_1827_7168.txt-909-183', 'fic_2005_780520.txt-572-10', 'fic_1860_9165.txt-4471-18', 'mag_1850_565940.txt-174-9']
fixed	[1, 2, 3, 4]	1.0	0	['fic_1850_7953.txt-1480-26', 'fic_1835_5605.txt-2415-40', 'fic_1827_7168.txt-796-7', 'fic_1855_9098.txt-10084-4']	['fic_1850_7953.txt-1480-26', 'fic_1835_5605.txt-2415-40', 'fic_1827_7168.txt-796-7', 'fic_1855_9098.txt-10084-4']
fixed	[1, 2, 3]	1.0	0	['mag_1999_403996.txt-20-0', 'mag_1982_325204.txt-14-26', 'fic_1980_10659.txt-1489-9']	['mag_1999_403996.txt-20-0', 'mag_1982_325204.txt-14-26', 'fic_1980_10659.txt-1489-9']
fixed	[1, 2, 3]	1.0	0	['fic_1972_780010.txt-2418-4', 'fic_1851_746.txt-4461-8', 'mag_1961_442000.txt-637-1']	['fic_1972_780010.txt-2418-4', 'fic_1851_746.txt-4461-8', 'mag_1961_442000.txt-637-1']
fixed	[2, 3, 1]	-0.5	4	['fic_1975_10598.txt-5631-8', 'fic_1834_7323.txt-918-21', 'mag_1982_298124.txt-17-12']	['fic_1834_7323.txt-918-21', 'mag_1982_298124.txt-17-12', 'fic_1975_10598.txt-5631-8']
fixed	[2, 3, 1, 4]	0.39999999999999997	4	['fic_2006_28613.txt-8-5', 'fic_1838_7250.txt-1616-53', 'mag_1982_298124.txt-17-12', 'fic_1855_7489.txt-867-5']	['fic_1838_7250.txt-1616-53', 'mag_1982_298124.txt-17-12', 'fic_2006_28613.txt-8-5', 'fic_1855_7489.txt-867-5']
fixed	[2, 3, 1]	-0.5	4	['fic_1987_10756.txt-21242-2', 'mag_1999_408516.txt-13-12', 'fic_1851_746.txt-9276-19']	['mag_1999_408516.txt-13-12', 'fic_1851_746.txt-9276-19', 'fic_1987_10756.txt-21242-2']
fixed	[1, 2, 3]	1.0	0	['fic_1995_39370.txt-186-14', 'fic_1859_270.txt-2412-47', 'mag_2005_380198.txt-2-51']	['fic_1995_39370.txt-186-14', 'fic_1859_270.txt-2412-47', 'mag_2005_380198.txt-2-51']
fixed	[2, 1, 3]	0.5	2	['fic_2006_28613.txt-8-5', 'fic_1995_39279.txt-448-14', 'mag_1982_298124.txt-17-12']	['fic_1995_39279.txt-448-14', 'fic_2006_28613.txt-8-5', 'mag_1982_298124.txt-17-12']
fixed	[2, 3, 1]	-0.5	4	['fic_1995_39249.txt-214-11', 'fic_1843_7208.txt-12479-12', 'fic_1975_780110.txt-1409-15']	['fic_1843_7208.txt-12479-12', 'fic_1975_780110.txt-1409-15', 'fic_1995_39249.txt-214-11']
fixed	[3, 1, 2]	-0.5	4	['fic_2003_47904.txt-1539-3', 'mag_2005_380198.txt-2-51', 'fic_1850_7953.txt-1479-29']	['fic_1850_7953.txt-1479-29', 'fic_2003_47904.txt-1539-3', 'mag_2005_380198.txt-2-51']
fixed	[1, 2, 4, 3]	0.7999999999999999	2	['nf_1851_747930.txt-2962-24', 'fic_1850_7953.txt-1480-26', 'mag_1833_564542.txt-49-6', 'mag_1988_89641.txt-32-7']	['nf_1851_747930.txt-2962-24', 'fic_1850_7953.txt-1480-26', 'mag_1988_89641.txt-32-7', 'mag_1833_564542.txt-49-6']
fixed	[1, 4, 2, 3]	0.39999999999999997	4	['fic_1847_2352.txt-1660-19', 'news_1994_606771.txt-69-5', 'fic_1965_10458.txt-2021-5', 'mag_1998_401608.txt-13-26']	['fic_1847_2352.txt-1660-19', 'mag_1998_401608.txt-13-26', 'news_1994_606771.txt-69-5', 'fic_1965_10458.txt-2021-5']
fixed	[1, 2, 3, 4]	1.0	0	['fic_2006_28613.txt-8-5', 'fic_1834_7323.txt-918-21', 'mag_1982_325204.txt-14-26', 'mag_1982_298124.txt-17-12']	['fic_2006_28613.txt-8-5', 'fic_1834_7323.txt-918-21', 'mag_1982_325204.txt-14-26', 'mag_1982_298124.txt-17-12']
fixed	[2, 1, 3, 4]	0.7999999999999999	2	['fic_1968_10505.txt-7472-6', 'mag_2002_385274.txt-105-7', 'fic_1859_270.txt-401-88', 'fic_1987_10756.txt-21242-2']	['mag_2002_385274.txt-105-7', 'fic_1968_10505.txt-7472-6', 'fic_1859_270.txt-401-88', 'fic_1987_10756.txt-21242-2']
fixed	[1, 4, 2, 3]	0.39999999999999997	4	['mag_1997_398795.txt-20-8', 'mag_1994_425905.txt-316-16', 'fic_1995_39249.txt-214-11', 'fic_1835_5605.txt-2415-40']	['mag_1997_398795.txt-20-8', 'fic_1835_5605.txt-2415-40', 'mag_1994_425905.txt-316-16', 'fic_1995_39249.txt-214-11']
fixed	[3, 1, 4, 2]	0.0	6	['fic_2006_28613.txt-8-5', 'fic_1993_1040082.txt-1863-8', 'fic_1995_39370.txt-186-14', 'fic_1995_39249.txt-214-11']	['fic_1995_39370.txt-186-14', 'fic_2006_28613.txt-8-5', 'fic_1995_39249.txt-214-11', 'fic_1993_1040082.txt-1863-8']
fixed	[4, 3, 1, 2]	-0.7999999999999999	8	['news_2000_622039.txt-26-10', 'mag_2002_385274.txt-105-7', 'mag_1999_408516.txt-13-12', 'fic_1846_7121.txt-955-17']	['fic_1846_7121.txt-955-17', 'mag_1999_408516.txt-13-12', 'news_2000_622039.txt-26-10', 'mag_2002_385274.txt-105-7']
fixed	[2, 3, 4, 1]	-0.19999999999999998	6	['mag_1995_396808.txt-43-12', 'mag_1998_404008.txt-87-17', 'fic_1977_780102.txt-2662-16', 'news_1994_606771.txt-69-5']	['mag_1998_404008.txt-87-17', 'fic_1977_780102.txt-2662-16', 'news_1994_606771.txt-69-5', 'mag_1995_396808.txt-43-12']
fixed	[3, 1, 4, 2]	0.0	6	['fic_1984_780068.txt-1337-11', 'fic_1850_7222.txt-216-2', 'fic_1855_9098.txt-10084-4', 'fic_1849_8065.txt-361-27']	['fic_1855_9098.txt-10084-4', 'fic_1984_780068.txt-1337-11', 'fic_1849_8065.txt-361-27', 'fic_1850_7222.txt-216-2']
fixed	[1, 2, 3]	1.0	0	['mag_2002_385274.txt-105-7', 'fic_2007_33745.txt-128-29', 'mag_1999_408516.txt-13-12']	['mag_2002_385274.txt-105-7', 'fic_2007_33745.txt-128-29', 'mag_1999_408516.txt-13-12']
fixed	[3, 1, 2, 4]	0.39999999999999997	4	['fic_2007_52316.txt-308-10', 'fic_1856_9797.txt-4973-5', 'fic_1987_780089.txt-639-23', 'mag_2006_385851.txt-108-2']	['fic_1987_780089.txt-639-23', 'fic_2007_52316.txt-308-10', 'fic_1856_9797.txt-4973-5', 'mag_2006_385851.txt-108-2']
fixed	[1, 4, 3, 2]	0.19999999999999998	4	['fic_1980_10663.txt-2337-9', 'news_1994_606771.txt-69-5', 'fic_1824_7277.txt-826-67', 'mag_1994_425905.txt-316-16']	['fic_1980_10663.txt-2337-9', 'mag_1994_425905.txt-316-16', 'fic_1824_7277.txt-826-67', 'news_1994_606771.txt-69-5']
fixed	[1, 4, 3, 2]	0.19999999999999998	4	['fic_1851_746.txt-9276-19', 'fic_1846_7036.txt-2226-29', 'mag_2005_380198.txt-2-51', 'mag_1972_103837.txt-54-13']	['fic_1851_746.txt-9276-19', 'mag_1972_103837.txt-54-13', 'mag_2005_380198.txt-2-51', 'fic_1846_7036.txt-2226-29']
fixed	[4, 2, 1, 3]	-0.39999999999999997	6	['fic_1987_10756.txt-21242-2', 'fic_1857_3100.txt-2226-50', 'fic_1852_2751.txt-85-29', 'fic_1834_2652.txt-2205-26']	['fic_1834_2652.txt-2205-26', 'fic_1857_3100.txt-2226-50', 'fic_1987_10756.txt-21242-2', 'fic_1852_2751.txt-85-29']
fixed	[1, 3, 4, 2]	0.39999999999999997	4	['fic_1838_7250.txt-1578-20', 'fic_2006_28613.txt-8-5', 'mag_1982_298124.txt-17-12', 'mag_1961_442000.txt-637-1']	['fic_1838_7250.txt-1578-20', 'mag_1982_298124.txt-17-12', 'mag_1961_442000.txt-637-1', 'fic_2006_28613.txt-8-5']
fixed	[1, 2, 3, 4]	1.0	0	['fic_1984_780063.txt-1507-3', 'news_1994_606771.txt-69-5', 'fic_1844_7187.txt-489-25', 'news_2004_635173.txt-48-0']	['fic_1984_780063.txt-1507-3', 'news_1994_606771.txt-69-5', 'fic_1844_7187.txt-489-25', 'news_2004_635173.txt-48-0']
fixed	[3, 2, 1, 4]	0.19999999999999998	4	['fic_1844_3928.txt-355-13', 'fic_1975_780110.txt-1409-15', 'news_1963_723280.txt-2-5', 'mag_2002_385274.txt-105-7']	['news_1963_723280.txt-2-5', 'fic_1975_780110.txt-1409-15', 'fic_1844_3928.txt-355-13', 'mag_2002_385274.txt-105-7']
fixed	[1, 2, 3]	1.0	0	['fic_1853_3465.txt-1988-14', 'fic_1994_54059.txt-352-11', 'fic_1844_3928.txt-355-13']	['fic_1853_3465.txt-1988-14', 'fic_1994_54059.txt-352-11', 'fic_1844_3928.txt-355-13']
fixed	[1, 2, 3]	1.0	0	['fic_1819_8009.txt-1059-48', 'fic_1859_270.txt-401-88', 'fic_1838_7250.txt-1578-20']	['fic_1819_8009.txt-1059-48', 'fic_1859_270.txt-401-88', 'fic_1838_7250.txt-1578-20']
fixed	[1, 2, 3]	1.0	0	['fic_1980_10659.txt-1489-9', 'news_2004_648944.txt-1-12', 'fic_2007_33745.txt-128-29']	['fic_1980_10659.txt-1489-9', 'news_2004_648944.txt-1-12', 'fic_2007_33745.txt-128-29']
fixed	[1, 3, 2, 4]	0.7999999999999999	2	['mag_1997_398795.txt-20-8', 'fic_1968_10505.txt-7472-6', 'fic_1838_7250.txt-1578-20', 'fic_1853_3465.txt-1988-14']	['mag_1997_398795.txt-20-8', 'fic_1838_7250.txt-1578-20', 'fic_1968_10505.txt-7472-6', 'fic_1853_3465.txt-1988-14']
fixed	[1, 2, 3]	1.0	0	['fic_1850_7953.txt-1480-26', 'nf_1854_750818.txt-3005-11', 'mag_2002_385274.txt-105-7']	['fic_1850_7953.txt-1480-26', 'nf_1854_750818.txt-3005-11', 'mag_2002_385274.txt-105-7']
fixed	[1, 2, 4, 3]	0.7999999999999999	2	['mag_1972_103837.txt-54-13', 'fic_1830_7238.txt-330-33', 'news_1994_606771.txt-69-5', 'nf_1851_747930.txt-2962-24']	['mag_1972_103837.txt-54-13', 'fic_1830_7238.txt-330-33', 'nf_1851_747930.txt-2962-24', 'news_1994_606771.txt-69-5']
fixed	[1, 3, 2, 4]	0.7999999999999999	2	['fic_1980_10659.txt-1489-9', 'fic_1995_39370.txt-186-14', 'mag_1982_325204.txt-14-26', 'fic_1857_3100.txt-445-1']	['fic_1980_10659.txt-1489-9', 'mag_1982_325204.txt-14-26', 'fic_1995_39370.txt-186-14', 'fic_1857_3100.txt-445-1']
fixed	[1, 3, 2]	0.5	2	['mag_1982_325204.txt-14-26', 'mag_1982_298124.txt-17-12', 'fic_1856_5515.txt-2714-37']	['mag_1982_325204.txt-14-26', 'fic_1856_5515.txt-2714-37', 'mag_1982_298124.txt-17-12']
fixed	[3, 4, 2, 1]	-0.7999999999999999	8	['mag_1972_103837.txt-54-13', 'fic_1993_1040084.txt-703-4', 'fic_2007_52315.txt-162-1', 'fic_1975_780110.txt-1409-15']	['fic_2007_52315.txt-162-1', 'fic_1975_780110.txt-1409-15', 'fic_1993_1040084.txt-703-4', 'mag_1972_103837.txt-54-13']
fixed	[1, 2, 3]	1.0	0	['fic_1851_746.txt-4519-42', 'mag_2005_380198.txt-2-51', 'fic_1855_9098.txt-10113-10']	['fic_1851_746.txt-4519-42', 'mag_2005_380198.txt-2-51', 'fic_1855_9098.txt-10113-10']
fixed	[2, 1, 3, 4]	0.7999999999999999	2	['mag_1999_408516.txt-13-12', 'fic_1834_7323.txt-918-21', 'mag_2003_414436.txt-106-25', 'mag_1982_298124.txt-17-12']	['fic_1834_7323.txt-918-21', 'mag_1999_408516.txt-13-12', 'mag_2003_414436.txt-106-25', 'mag_1982_298124.txt-17-12']
fixed	[1, 2, 3]	1.0	0	['fic_1968_10505.txt-7472-6', 'fic_1824_7277.txt-826-67', 'fic_1977_780102.txt-2662-16']	['fic_1968_10505.txt-7472-6', 'fic_1824_7277.txt-826-67', 'fic_1977_780102.txt-2662-16']
fixed	[1, 3, 4, 2]	0.39999999999999997	4	['mag_1990_419996.txt-187-13', 'mag_2005_380198.txt-2-51', 'fic_1995_39249.txt-214-11', 'fic_1843_7039.txt-2779-6']	['mag_1990_419996.txt-187-13', 'fic_1995_39249.txt-214-11', 'fic_1843_7039.txt-2779-6', 'mag_2005_380198.txt-2-51']
fixed	[2, 4, 3, 1]	-0.39999999999999997	6	['news_1963_723280.txt-2-5', 'fic_1987_10756.txt-21242-2', 'fic_1838_7250.txt-1616-53', 'nf_1851_747930.txt-2962-24']	['fic_1987_10756.txt-21242-2', 'nf_1851_747930.txt-2962-24', 'fic_1838_7250.txt-1616-53', 'news_1963_723280.txt-2-5']
fixed	[4, 2, 3, 1]	-0.7999999999999999	6	['fic_1984_780063.txt-1507-3', 'fic_1979_780093.txt-1469-11', 'mag_2005_380198.txt-2-51', 'fic_1975_780110.txt-1409-15']	['fic_1975_780110.txt-1409-15', 'fic_1979_780093.txt-1469-11', 'mag_2005_380198.txt-2-51', 'fic_1984_780063.txt-1507-3']
fixed	[1, 3, 2, 4]	0.7999999999999999	2	['fic_1993_1040058.txt-31-15', 'news_1994_606771.txt-69-5', 'fic_1995_39249.txt-214-11', 'mag_2002_385274.txt-105-7']	['fic_1993_1040058.txt-31-15', 'fic_1995_39249.txt-214-11', 'news_1994_606771.txt-69-5', 'mag_2002_385274.txt-105-7']
fixed	[1, 2, 3, 4]	1.0	0	['fic_2007_52316.txt-308-10', 'fic_1857_3100.txt-2926-15', 'news_1994_606771.txt-69-5', 'news_2004_635173.txt-48-0']	['fic_2007_52316.txt-308-10', 'fic_1857_3100.txt-2926-15', 'news_1994_606771.txt-69-5', 'news_2004_635173.txt-48-0']
fixed	[1, 3, 2, 4]	0.7999999999999999	2	['fic_1837_7395.txt-2167-5', 'fic_1993_14533.txt-333-10', 'mag_1990_419996.txt-187-13', 'fic_1993_1040058.txt-31-15']	['fic_1837_7395.txt-2167-5', 'mag_1990_419996.txt-187-13', 'fic_1993_14533.txt-333-10', 'fic_1993_1040058.txt-31-15']
fixed	[1, 3, 4, 2]	0.39999999999999997	4	['fic_1854_9230.txt-1889-2', 'fic_1836_7330.txt-962-33', 'fic_1991_16780.txt-3914-8', 'fic_1838_7145.txt-1698-40']	['fic_1854_9230.txt-1889-2', 'fic_1991_16780.txt-3914-8', 'fic_1838_7145.txt-1698-40', 'fic_1836_7330.txt-962-33']
