lemma	identifier	context	indexes_target_token	context_normalized
Knotenpunkt	2532889X_1958-11-30_01_011.tcf.xml-4-13	Weil Westberlin unter den Besatzungsregimen der drei Westmachte sich zu einem der gefährlichsten Knotenpunkte und Gefahrenherde der internationalen Spannungen entwickelt hat.	97:109	
Knotenpunkt	2532889X_1976-02-13_01_009.tcf.xml-8-33	Unterdessen setzen die Einheiten der Volksarmee ihre Offensive fort und sind auf dem Vormarsch gegen die im Osten des Landes gelegene Stadt Luso. dem letzten noch von den proimperialistischen Bewegungen kontrollierten großen Knotenpunkt an der transangolanischen Eisenbahn.	225:236	
Knotenpunkt	2532889X_1980-08-19_01_075.tcf.xml-5-10	Der 45 Kilometer vor der Hauptstadt gelegene Flughafen ist ein Knotenpunkt der Luftverbindungen nach Mittelasien, Sibirien, dem hohen Norden und dem Fernen Osten.	63:74	
Knotenpunkt	2532889X_1965-01-19_01_055.tcf.xml-14-19	Das chemische Zentrum wird bei der Gemeinschaftseinrichtung der LPG und GPG in Manschnow gebaut, wo sich bereits ein Knotenpunkt der Eisenbahn befindet.	117:128	
Knotenpunkt	26120215_1982_05_13_01_282.tcf.xml-11-110	Wir sind 20 Millionen 16.55 Nachrichten Sowjetischer Spielfilm Friedensfahrt 1982 16.55 Nachrichten 17. 00 Klasse) Zum 60. Geburtstag 11.00 Forscher auf der Fernsehfilm nach dem 11.30 Nachrichten (Tagesbericht von der 16.55 Nachrichten 17.00 Wie war s' der Herings weide Buch „Das illegale 17.35 Sport aktuell 12. Etappe) 11.00 Brummkreise 11.30 Friedensfahrt 1982 Pionierorganisation 17.30 Friedensfahrt 1982 Gebietskomitee DDR-Fußball-Ober-Fußball-Panorama Sendung für Zielankunft 8. Etappe „W. I. Lenin Zielankunft 9. Etappe arbeitet liga 18.35 Gewinnzahlen Vorschulkinder 11.45 Exkursion 17.30 Halbze 17.45 Auf „eine runde halbe von A. F. Fjodorow Friedensfahrt 1982 19.00 Tele-Lotto 17.30 Friedensfahrt 1982 Rund um die Uhr Intermezzo zwischen Stunde „Knotenpunkt Kowel (Tagesbericht von der 20.00 Polizeiruf 110 Zielankunft 7. Etappe 18.10 Verkehrskompau zwei Sport -Sonntagen 18.15 Unser Opa ist der 18.45 Programmvorschau 11. Etappe)	757:768	
Knotenpunkt	2532889X_1958-11-28_01_014.tcf.xml-6-23	Berlin. das Zeuge des größten Triumphes des gemeinsamen Kampfes unserer Lander gegen die faschistische Aggression war, wurde jetzt zu einem gefährlichen Knotenpunkt der Widerspruche zwischen den Großmächten, den Alliierten im vergangenen Krieg.	153:164	
Knotenpunkt	2532889X_1974-12-16_01_062.tcf.xml-2-9	Der Rangierbahnhof Falkenberg (Elster), ein bedeutender Knotenpunkt im Güterverkehr, ist nach Abschluß umfangreicher Ratlonalisierungsmäßnahmen um zehn Prozent leistungsfähiger geworden.	56:67	
Knotenpunkt	2532889X_1985-02-22_01_025.tcf.xml-17-9	Auf dem Rangierbahnhof Karl-Marx-Stadt /Hilbersdorf, einem wichtigen Knotenpunkt des Güterverkehrs der Republik, gelang es den Werktätigen, die eintreffenden Güterzüge ohne größere Verzögerungen abzufertigen.	69:80	
Knotenpunkt	2532889X_1961-02-04_01_102.tcf.xml-32-9	Berechtigterweise wollte Herbert Nachbar mehr erhellen als nur den Knotenpunkt einer gesellschaftlichen Entwicklung; er wollte weite Teile des genossenschaftlichen Lebens einbeziehen — und dazu bedarf es tatsächlich des Romans.	67:78	
Knotenpunkt	2532889X_1988-04-19_01_171.tcf.xml-10-17	Das Beispiel des Ostgüterbahnhofes soll — nach Anpassung der Software-Bausteine an die örtlichen Bedingungen — auf weitere Knotenpunkte des Stückguttransports der Republik übertragen werden.	123:135	
Knotenpunkt	26120215_1966_07_14_01_233.tcf.xml-1-1	Am Knotenpunkt des Verkehrs, un ter der S-Bahnbrücke am Alex, hol dar Berliner Maler und Grafiker Detlef Bannier aus Adlershof seme „Werkstatt * erriditet.	3:14	
Knotenpunkt	2532889X_1981-09-18_01_203.tcf.xml-4-1	An Knotenpunkten der Hauptstadt stehen lange Tische, auf denen Unterschriftenlisten ausgelegt sind.	3:16	
Knotenpunkt	26120215_1989_04_10_01_212.tcf.xml-1-2	Straßenbahn Am Knotenpunkt Leninallee/Dimitroffstraße werden in den Nächten von heute zu moreen bis 13./14.	15:26	
Knotenpunkt	2532889X_1963-04-03_01_066.tcf.xml-66-12	Das alles führt zu einer Verstärkung der bestehenden und zum Entstehen neuer Knotenpunkte der imperialistischen Rivalität und der Konflikte, Wodurch das System des Kapitalismus Insgesamt geschwächt wird.	77:89	
Knotenpunkt	26120215_1971_02_25_01_274.tcf.xml-2-4	21 Lichtsignalanlagen an 16 Knotenpunkten regeln den Straßenverkehr durch drei verschiedene Programm die von der Schaltzentrale dB Frankfurter Tor gesendet werdwi.	28:41	
Knotenpunkt	2532889X_1965-01-30_01_172.tcf.xml-8-3	Kreuzungen sind die Knotenpunkte des modernen Großstadtverkehr, das heißt, es sind die Punkte,-in denen sich das Verkehrsgeschehen (f) gewissermaßen gordisch verknotet.	20:32	
Knotenpunkt	2532889X_1949-06-15_01_053.tcf.xml-89-22	Entsprechend den Hauptaufgaben bei der gegebenen Situation muß sich die Arbeit des Sekretariats auf die Durchführung der Beschlüsse des Vorstandes an den Knotenpunkten, in den wichtigsten Betrieben, in Maschinenausleihstationen oder staatlichen und wirtschaftlichen Organen konzentrieren, in der Schaffung von Beispielen, die die Arbeit aller Organisationen auf eine höhere Stufe heben.	154:167	
Knotenpunkt	26120215_1965_06_13_01_446.tcf.xml-9-6	Die Fabel führt nicht immer an Knotenpunkten von erzählenswertem Geschehen vorüber:	31:44	
Knotenpunkt	2532889X_1968-08-28_01_175.tcf.xml-16-7	So ein neuartiger Portalkran für die zentralen Knotenpunkte der Reichsbahn.	47:59	
Knotenpunkt	2532889X_1970-02-13_01_086.tcf.xml-66-10	Die neue Hochstraße und ein unterirdisches Fußgängergeschoß helfen. diesen Knotenpunkt entlasten Foto: ZB MTI	75:86	
Knotenpunkt	2532889X_1950-06-28_01_038.tcf.xml-19-26	Ich weiß gewiß, daß alles, was heute in Deutschland und m der ' Welt geschieht, im Familienkreise der „Sonnenbrucks" einen typischen Knotenpunkt gefunden hat.	133:144	
Knotenpunkt	2532889X_1958-11-27_01_040.tcf.xml-55-0	Knotenpunkt zur raschen Steigerung der Arbeitsproduktivität, ist die Technologie.	0:11	
Knotenpunkt	26120215_1973_06_23_01_237.tcf.xml-4-6	Aus diesem Grunde führt über den Knotenpunkt Adlergestell/Glienicker Weg stadtauswärts nur eine Geradeausspur.	33:44	
Knotenpunkt	2532889X_1956-09-04_01_123.tcf.xml-5-26	Am Sonntag sahen sich die Behörden gezwungen, zwei Bataillone der Nationalgarde mit leichten Panzern und gepanzerten Schützenwagen zu mobilisieren, die die öffentlichen Gebäude und Knotenpunkte der Stadt besetzten.	181:193	
Knotenpunkt	26120215_1986_07_01_01_274.tcf.xml-1-19	Im Interesse eines flüssigen Verkehrs auf der Karl-Marx-Allee /Frankfurter Allee wird zur Entlastung der Kreuzung Proskauer Straße der Knotenpunkt Samariterstraße ausgebaut.	135:146	
Knotenpunkt	2532889X_1974-08-03_01_051.tcf.xml-11-20	Die Masten verlieren sich am Horizont diesseits und jenseits des Grenzflusses; denn die Gemeinde wurde in den vergangenen Jahren Knotenpunkt einer Energiestraße des -Sozialismus.	129:140	
Knotenpunkt	2532889X_1984-01-30_01_069.tcf.xml-4-5	Die Hafenbar wird zum „Knotenpunkt" vielfältiger Verbindungen zwischen Gastgeber Horst Kobbert und seinen Gästen, zwischen Liedern, Tanz, Artistik und Seemannsgarn („Klock 8, achtern Strom", Sonnabend, 20 Uhr, Fernsehen 1)	23:34	
Knotenpunkt	2532889X_1989-09-27_01_061.tcf.xml-15-5	Leider gibt es in anderen Knotenpunkten der Komposition noch immer ihre Gesamtheit zerstörende Klüfte.	26:39	
Knotenpunkt	26120215_1986_05_08_01_049.tcf.xml-15-11	Dabei gab es keine Einschränkungen im Reise-und Güterverkehr an diesem Knotenpunkt, den täglich 200 Züge passieren.	71:82	
Knotenpunkt	26120215_1980_10_04_01_096.tcf.xml-49-5	Dabei ist Deutrans an wichtigen Knotenpunkten des Welthandels vertreten, so in Moskau, London, Prag, Sczcecin, Hamburg und Düsseldorf.	32:45	
Knotenpunkt	26120215_1964_06_14_01_374.tcf.xml-45-14	560 Eisenbahner sind an, auf und zwischen den Schienenwegen dieses wichtigen Berliner Güterverkehrs-Knotenpunktes tätig.	100:113	
Knotenpunkt	2532889X_1970-06-06_01_1262.tcf.xml-11-40	Nach Einschätzungen sowietischer Experten wird die Infoimationsindustrie vor allem durch komplexe Organisationstechnik Svsteme mformationsverarbeitendei Maschinen sowie der Mikroformen-und Nachrichtentechnik charakteiisiei t Kernstück eines künftigen automatisierten Informationssystems über Wissenschaft und Technik beispielsweise werden automatisierte Recherchesysteme ' sein, die zugleich Knotenpunkte im umfassenden Netz ge -	392:404	
Knotenpunkt	26120215_1987_02_21_01_482.tcf.xml-2-24	Die Straßenbahnen der Linie 82 (montags bis freitags) und der Linie 21 (sonnabends und sonntags) enden aus Richtung Schöneweide am Knotenpunkt Ehrlich-/Hermann-Duncker-Straße.	131:142	
Knotenpunkt	2532889X_1952-01-31_01_068.tcf.xml-5-3	Doberlug-Kirchhain ist ein Knotenpunkt an den Strecken Halle / Leipzig — Cottbus und Dresden — Berlin.	27:38	
Knotenpunkt	2532889X_1984-04-16_01_184.tcf.xml-14-9	Die Stadt an der Oder-Neiße-Friedensgrenze ist außerdem ein Knotenpunkt des Personen-und Güterverkehrs.	60:71	
Knotenpunkt	2532889X_1952-10-14_01_045.tcf.xml-56-28	Im Zusammenhang hiermit sollten sich die Staatliche Plankommission beim Ministerrat der UdSSR und das Verkehrsministerium besonders mit der Frage der Elektrifizierung dieser Eisenbahn und des schnellsten Ausbaus des Knotenpunkts Sysran-Batraki befassen.	216:228	
Knotenpunkt	2532889X_1984-12-19_01_252.tcf.xml-27-2	Auf einen Knotenpunkt ökonomisch-politischer Widersprüche verwies jüngst im typischen Börseniargon die „Neue Zürcher":	10:21	
Knotenpunkt	2532889X_1985-09-04_01_084.tcf.xml-10-18	Liselotte Welskopf-Henrich sah für sich, wie sie einmal in einem ND-Artikel schrieb, im abenteuerlichen Sujet einen Knotenpunkt für die Gestaltung persönlicher und gesellschaftlicher Entwicklungen.	116:127	
Knotenpunkt	2532889X_1987-03-03_01_121.tcf.xml-4-21	Mitten durch dichten, von FluBläufen und Sümpfen durchzogenen tropischen Regenwald verlegten über 3000 Arbeiter eine Eisenbahntrasse von Booue, dem Knotenpunkt der' in Librevi beginnenden einzigen.	148:159	
Knotenpunkt	2532889X_1972-08-22_01_060.tcf.xml-8-11	Hier befindet sich mithin neben der außerordentlich schwierigen Mahd der zweite Knotenpunkt in der Ernte '72.	80:91	
Knotenpunkt	2532889X_1969-04-29_01_037.tcf.xml-3-10	Tausende Flugblätter der Sozialistischen Einheitspartei Westberlins sind am Montag an Knotenpunkten des Verkehrs und vor Großbetrieben verteilt worden.	86:99	
Knotenpunkt	26120215_1962_06_23_01_221.tcf.xml-6-4	Bahnhofsgaststätten entstanden an allen Knotenpunkten des Eisenbahnverkehrs, an den Einsatz-, Halte-und Endstationen von D-und Eil-Zügen, In allen weiteren Zentren des Berufsverkehrs, des Erholungsverkehrs und an den Grenzbahnhöfen.	40:53	
Knotenpunkt	2532889X_1950-05-07_01_127.tcf.xml-15-4	„sprechenden Verkehrsampeln bald allen Knotenpunkten unserer Stadt eine unentbehrliche Einrichtung sein.	39:52	
