lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment	count_droppped_judments	count_all_judgments
bass	basic_usage_1	basic_usage_2	He was playing his bass guitar.	A small bass was swimming in the pond.	19:23	8:12	1.0
rag	fic_1853_9200.txt-4849-26	fic_1975_10601.txt-5060-14	-- On some sunny day when Broadway is thronged with a current of fashion, youth and beauty, (and, for that matter, rags, old age and ugliness too,) when the sky is full of spring	Twice, above inscriptions he wouldnever interpret, he saw a being dressed in rags bursting chains offhimself; no doubt somebody put those chains on in the first place.	115:119	77:81	4.0
rag	fic_1854_8328.txt-3033-25	fic_1960_780071.txt-42-28	Whence then thy right to rack my limbs with toil, And bear away the produce of the soil; Leave my poor babes in rags the blast to feel, Wet with hot tears their scant, unwholesome meal, And earthward, like the beasts that perish, gaze From springtime to the	In addition to these principal groups, there were subgroups, common to both parties, who were Douglas men, Lincoln men; believers in a flannel rag around the neck for a colic, and scoffers at the remedy; men who had signed the pledge and men who drank a quart of whisky at a sitting; men who were Baptists, Presbyterians, and Holy Rollers; men who knew certain intimate biological facts about Esquimaux women, and men who denied their knowledge.	112:116	143:146	2.0
rag	fic_1854_8328.txt-3033-25	fic_1995_53078.txt-121-25	Whence then thy right to rack my limbs with toil, And bear away the produce of the soil; Leave my poor babes in rags the blast to feel, Wet with hot tears their scant, unwholesome meal, And earthward, like the beasts that perish, gaze From springtime to the	But Thomas, well, he suddenly, before our very eyes, became this mound of flesh stripping off a thick bundle of bloody rags from between his legs.	112:116	119:123	3.0
rag	fic_1854_8328.txt-3033-25	fic_1998_16027.txt-2817-13	Whence then thy right to rack my limbs with toil, And bear away the produce of the soil; Leave my poor babes in rags the blast to feel, Wet with hot tears their scant, unwholesome meal, And earthward, like the beasts that perish, gaze From springtime to the	-- 122 -- 267 IN THE LIVING ROOM - LATER Tasteful antiques, rag rugs and kids ' toys.	112:116	60:63	3.0
rag	fic_1854_8328.txt-3033-25	fic_2004_49215.txt-93-5	Whence then thy right to rack my limbs with toil, And bear away the produce of the soil; Leave my poor babes in rags the blast to feel, Wet with hot tears their scant, unwholesome meal, And earthward, like the beasts that perish, gaze From springtime to the	Flame sprang from the tallow-soaked rags on the firepikes, giving more smoke than light.	112:116	36:40	3.0
rag	fic_1854_8328.txt-3033-25	nf_1845_747502.txt-339-15	Whence then thy right to rack my limbs with toil, And bear away the produce of the soil; Leave my poor babes in rags the blast to feel, Wet with hot tears their scant, unwholesome meal, And earthward, like the beasts that perish, gaze From springtime to the	The windows were glazed principally with paper, to say nothing of old hats, rags, &c.; The head of this honored house fished in the trout season; and he would have put Izaac Walton to the blush, if that illustrious gentleman's angling virtues had been brought to so severe a proof.	112:116	76:80	4.0
rag	fic_1854_9826.txt-223-0	fic_1991_53308.txt-187-1	rags, and clinging to his side, " don't cry!	the rag bag hanging from a nail in the wall. "	0:4	4:7	3.0
rag	fic_1854_9826.txt-223-0	mag_1840_586584.txt-140-47	rags, and clinging to his side, " don't cry!	There is a higher pleasure in his view in preachiiig to the savages, than in sharing the luxuries of refined society; and in preferring the former he acts upon the same principle of self-love, as the chimney sweeper would in giving up his sooty rags for the purple linen of a prince.	0:4	245:249	4.0
rag	fic_1854_9826.txt-2995-24	fic_1966_10477.txt-8641-9	After the house was all blown to pieces, the giant began to blow at you; and your scarlet robes all went into rags, and you yourself came near going off a precipice. "	Grubeshov now slowly drew forth a long, stained rag. "	110:114	48:51	3.0
rag	fic_1854_9826.txt-2995-24	fic_1970_16380.txt-3506-10	After the house was all blown to pieces, the giant began to blow at you; and your scarlet robes all went into rags, and you yourself came near going off a precipice. "	PADDY puts down the gun and gags CONSTABLE with a rag from his pocket.	110:114	50:53	2.0
rag	fic_1854_9826.txt-2995-24	fic_1991_53493.txt-523-18	After the house was all blown to pieces, the giant began to blow at you; and your scarlet robes all went into rags, and you yourself came near going off a precipice. "	You reached down under your edge of the seat and pulled out the pistol in a clean white rag.	110:114	88:91	2.0
rag	fic_1855_9053.txt-162-24	fic_1960_780071.txt-42-28	As the girl set down her burden, the door re-opened behind her, and a little boy, whose clothing was one consolidated rag from top to toe, made his appearance.	In addition to these principal groups, there were subgroups, common to both parties, who were Douglas men, Lincoln men; believers in a flannel rag around the neck for a colic, and scoffers at the remedy; men who had signed the pledge and men who drank a quart of whisky at a sitting; men who were Baptists, Presbyterians, and Holy Rollers; men who knew certain intimate biological facts about Esquimaux women, and men who denied their knowledge.	118:121	143:146	3.0
rag	fic_1855_9098.txt-4674-8	mag_1826_553698.txt-262-40	The floor is covered with litter and filthy rags, and none of the vessels are clean.	and then tell us it is nothing worth; what is it but to act over on a large national scale, that detestable villany of our bankrupt monied corporations, who buy up at a discount their own worthless rags?	44:48	198:202	4.0
rag	fic_1856_1281.txt-1296-54	fic_1856_5515.txt-1284-14	So we used to lodge here and there, in the cellars about the Points, in ' Cut Throat Alley, ' or ' Cow Bay, ' or ' Murderer's Alley, ' or in ' The House of the Nine Nations, ' or wherever we could get a sixpenny rag to lay down upon.	Isn't your mother in the house, and haven't you a dry rag to put upon that poor child? '	212:215	54:57	4.0
rag	fic_1856_1281.txt-1432-45	fic_1993_1040060.txt-10919-2	Necessity had almost driven me to the sign of the ' Three Martyrs, ' to see what the man of the eagle face would give me on my cap, for they said the man at the ' Three Martyrs ' lent money on rags such as I had.	Don't rag on me about a few joints, will you, Felicia? "	193:197	6:9	1.0
rag	fic_1856_1281.txt-1432-45	fic_2002_14169.txt-131-104	Necessity had almost driven me to the sign of the ' Three Martyrs, ' to see what the man of the eagle face would give me on my cap, for they said the man at the ' Three Martyrs ' lent money on rags such as I had.	ENSEMBLE THERE 'S SOMETHIN ' HAPPENIN ' IN DIXIEI 'M FROM DIXIE SO I KNOWWE GOT A RAG WE CALL " THE FIG TREE " FOR THAT BIG TREE THAT WE GROWAND WHEN WE 'RE HOPPIN ' ON THE BAYOUI DEFY YOU TO BE STILLGET YOU A RAGGY TUNEGET YOU A CAJUN MOONGET YOU A JACK OR A JILL COME ON ALONGWE 'RE GON NA DO THE FIG TREE RAGYOUR BODY GON NA ZIG AND ZAGTAKE A LOOK ATEV'RY CHAP AND EV'RY CHIPPY ALL ALONG THE MISSISSIPPIDOIN ' THE DANCETHEY 'RE DANCIN ' TO THE FIG TREE RAGI WAN NA DO THE FIG TREE RAG	193:197	484:487	1.0
rag	fic_1856_1281.txt-4033-64	fic_1963_10432.txt-315-3	Gutters running with seething matter; homeless outcasts sitting, besotted, on crazy door-steps; the vicious, with savage visage, and keen, watchful eye, loitering at the doors of filthy " groceries; " the sickly and neglected child crawling upon the side-pave, or seeking a crust to appease its hunger-all are found here, gasping, in rags, a breath of air by day, or seeking a shelter, at night, in dens so abject that the world can furnish no counterpart.	He took a rag from the book closet and went out the door.	334:338	10:13	3.0
rag	fic_1856_1281.txt-4033-64	fic_1970_16380.txt-3506-10	Gutters running with seething matter; homeless outcasts sitting, besotted, on crazy door-steps; the vicious, with savage visage, and keen, watchful eye, loitering at the doors of filthy " groceries; " the sickly and neglected child crawling upon the side-pave, or seeking a crust to appease its hunger-all are found here, gasping, in rags, a breath of air by day, or seeking a shelter, at night, in dens so abject that the world can furnish no counterpart.	PADDY puts down the gun and gags CONSTABLE with a rag from his pocket.	334:338	50:53	2.0
rag	fic_1856_1281.txt-4033-64	fic_1991_53493.txt-523-18	Gutters running with seething matter; homeless outcasts sitting, besotted, on crazy door-steps; the vicious, with savage visage, and keen, watchful eye, loitering at the doors of filthy " groceries; " the sickly and neglected child crawling upon the side-pave, or seeking a crust to appease its hunger-all are found here, gasping, in rags, a breath of air by day, or seeking a shelter, at night, in dens so abject that the world can furnish no counterpart.	You reached down under your edge of the seat and pulled out the pistol in a clean white rag.	334:338	88:91	2.0
rag	fic_1856_1281.txt-4033-64	fic_1996_54392.txt-105-7	Gutters running with seething matter; homeless outcasts sitting, besotted, on crazy door-steps; the vicious, with savage visage, and keen, watchful eye, loitering at the doors of filthy " groceries; " the sickly and neglected child crawling upon the side-pave, or seeking a crust to appease its hunger-all are found here, gasping, in rags, a breath of air by day, or seeking a shelter, at night, in dens so abject that the world can furnish no counterpart.	She wiped her hands on the polishing rag, which was fortunately still in the pocket of her dress, and headed for the baths.	334:338	37:40	2.0
rag	fic_1856_1281.txt-4033-64	mag_1826_553698.txt-262-40	Gutters running with seething matter; homeless outcasts sitting, besotted, on crazy door-steps; the vicious, with savage visage, and keen, watchful eye, loitering at the doors of filthy " groceries; " the sickly and neglected child crawling upon the side-pave, or seeking a crust to appease its hunger-all are found here, gasping, in rags, a breath of air by day, or seeking a shelter, at night, in dens so abject that the world can furnish no counterpart.	and then tell us it is nothing worth; what is it but to act over on a large national scale, that detestable villany of our bankrupt monied corporations, who buy up at a discount their own worthless rags?	334:338	198:202	4.0
rag	fic_1856_1281.txt-4033-64	mag_1840_586584.txt-140-47	Gutters running with seething matter; homeless outcasts sitting, besotted, on crazy door-steps; the vicious, with savage visage, and keen, watchful eye, loitering at the doors of filthy " groceries; " the sickly and neglected child crawling upon the side-pave, or seeking a crust to appease its hunger-all are found here, gasping, in rags, a breath of air by day, or seeking a shelter, at night, in dens so abject that the world can furnish no counterpart.	There is a higher pleasure in his view in preachiiig to the savages, than in sharing the luxuries of refined society; and in preferring the former he acts upon the same principle of self-love, as the chimney sweeper would in giving up his sooty rags for the purple linen of a prince.	334:338	245:249	4.0
rag	fic_1856_1281.txt-4033-64	mag_1852_555751.txt-173-80	Gutters running with seething matter; homeless outcasts sitting, besotted, on crazy door-steps; the vicious, with savage visage, and keen, watchful eye, loitering at the doors of filthy " groceries; " the sickly and neglected child crawling upon the side-pave, or seeking a crust to appease its hunger-all are found here, gasping, in rags, a breath of air by day, or seeking a shelter, at night, in dens so abject that the world can furnish no counterpart.	In the first particular, while the standard of intelligence and refinement among our native population is perhaps higher than among our neighbors under the British crown, they are rapidly following our steps as to popular education, and they receive much smaller proportional accessions than we do of a degraded foreign population, whose brutish habits of living have a direct tendency to reduce the price of labor to what will furnish the discomfort, smoke, and rags of a shanty.	334:338	463:467	3.0
rag	fic_1856_1281.txt-4033-64	nf_1845_747928.txt-1155-15	Gutters running with seething matter; homeless outcasts sitting, besotted, on crazy door-steps; the vicious, with savage visage, and keen, watchful eye, loitering at the doors of filthy " groceries; " the sickly and neglected child crawling upon the side-pave, or seeking a crust to appease its hunger-all are found here, gasping, in rags, a breath of air by day, or seeking a shelter, at night, in dens so abject that the world can furnish no counterpart.	It should be rubbed into the parts affected, by means of a piece of rag tied to a stick, the operator taking care not to let it touch his clothes.	334:338	68:71	2.0
rag	fic_1856_5515.txt-1149-30	fic_1966_10477.txt-8848-21	There was a time when she did not care if the floor was all covered with heaps of dirt, and she would go out into the street with the rags flying all about her, and her hair in masses of thick tangles, and her face quite black and ugly.	they had baked, half a bag of flour under the bed, his sack of tools, and that bloody rag I told you about.	134:138	86:89	3.0
rag	fic_1856_5515.txt-1284-14	fic_1977_780161.txt-1520-8	Isn't your mother in the house, and haven't you a dry rag to put upon that poor child? '	When she had finished, she put the rag in a bucket, mentally calculating that she had finished tidying	54:57	35:38	4.0
rag	fic_1856_5515.txt-1284-14	fic_1981_10681.txt-832-4	Isn't your mother in the house, and haven't you a dry rag to put upon that poor child? '	Though they were in rags now, the walking and the food in them kept them warm, and the sun was pleasant on their faces when they were out of the shadows.	54:57	20:24	3.0
rag	fic_1856_5515.txt-1284-14	fic_1981_10686.txt-265-8	Isn't your mother in the house, and haven't you a dry rag to put upon that poor child? '	Inside her sewing room she tore away the rags and exposed the... creature.	54:57	41:45	4.0
rag	fic_1856_5515.txt-1284-14	mag_1852_555751.txt-173-80	Isn't your mother in the house, and haven't you a dry rag to put upon that poor child? '	In the first particular, while the standard of intelligence and refinement among our native population is perhaps higher than among our neighbors under the British crown, they are rapidly following our steps as to popular education, and they receive much smaller proportional accessions than we do of a degraded foreign population, whose brutish habits of living have a direct tendency to reduce the price of labor to what will furnish the discomfort, smoke, and rags of a shanty.	54:57	463:467	3.0
rag	fic_1856_5515.txt-1683-24	nf_1859_748120.txt-2353-5	He did not remember how beautiful the contrast must be to Pat as he came from his mother's den of infamy, where rags and dirt prevailed, to the neat and cleanly dwelling, and the pure, bright, happy faces of Mrs. Bates and her two children.	I see the dirt and rags; I see the wrinkles and elf-locks, the wild eye and the shrivelled limbs; I hear the hoarse and broken tones of age and passion, the convulsive laughter and the	112:116	19:23	4.0
rag	fic_1856_9077.txt-1344-9	fic_1962_10427.txt-5159-25	Or he was a piece of string, a rag, a willow-wand, and I had a contemptuous pity.	As soon as the coal was aboard, Pappy Tung and his deck coolies would go after the coal dust with hoses, scrubbers and rags, and in an hour or two the San Pablo would be as brass-gleaming white as ever.	31:34	119:123	4.0
rag	fic_1856_9077.txt-1344-9	fic_1996_54392.txt-105-7	Or he was a piece of string, a rag, a willow-wand, and I had a contemptuous pity.	She wiped her hands on the polishing rag, which was fortunately still in the pocket of her dress, and headed for the baths.	31:34	37:40	4.0
rag	fic_1856_9077.txt-1344-9	fic_1999_30451.txt-68-3	Or he was a piece of string, a rag, a willow-wand, and I had a contemptuous pity.	I dip my rag in the water he has carried in a bucket from the bog pond and begin to wipe.	31:34	9:12	3.0
rag	fic_1856_9077.txt-1344-9	mag_1835_554357.txt-300-24	Or he was a piece of string, a rag, a willow-wand, and I had a contemptuous pity.	Chemistry has supplied its bleaching inventions and its medicines, not to speak of the more questionable blessings of dry bone soup, linen rag sugar, and sawdust bread.	31:34	139:142	4.0
rag	fic_1856_9077.txt-1344-9	mag_1839_586418.txt-95-5	Or he was a piece of string, a rag, a willow-wand, and I had a contemptuous pity.	of Runnymede agreement among the rag barons, that no one of the fraternity should be monarch over the others-n quarrel of the robbers against their brigand chief for assuming more authority than is justly due to him -- a quarrel which would soon be healed when the hand itself is endangered, or new spoils are to be obtained..	31:34	33:36	1.0
rag	fic_1856_9077.txt-1344-9	mag_2002_427158.txt-31-18	Or he was a piece of string, a rag, a willow-wand, and I had a contemptuous pity.	Christopher rearranged the floor plan for maximum light, installed stock kitchen cabinets gently aged with a tea-stained rag (below), and focused on simple pine and painted furnishings.	31:34	121:124	4.0
rag	fic_1860_9168.txt-1744-29	fic_2005_32344.txt-225-2	" Oh, bless you, not a scar, " answered John, " for don't you mind how he kep ' the iled silk and wet rags on yer face, and how that night when you was sickest, he held yer hands so you couldn't tache that little feller between yer eyes.	Whatever the rags paid the paparazzi, it was enough to keep them coming back for more.	102:106	13:17	1.0
rag	fic_1960_10398.txt-5716-17	fic_1966_10477.txt-8848-21	Exactly as in every account, whether from Danzig, or Munich, or Warsaw, the rags of a Wehrmacht uniform clung to the figure's bones, the sleeves, the trousers, hanging in shreds, slashed back and forth and up and down by outragedtime.	they had baked, half a bag of flour under the bed, his sack of tools, and that bloody rag I told you about.	76:80	86:89	3.0
rag	fic_1960_10398.txt-5716-17	fic_1970_16380.txt-3506-10	Exactly as in every account, whether from Danzig, or Munich, or Warsaw, the rags of a Wehrmacht uniform clung to the figure's bones, the sleeves, the trousers, hanging in shreds, slashed back and forth and up and down by outragedtime.	PADDY puts down the gun and gags CONSTABLE with a rag from his pocket.	76:80	50:53	2.0
rag	fic_1960_10398.txt-7106-9	mag_1857_526498.txt-79-16	In her right hand, she still held the rag to wipe the table clean.	Here he wrote some of his finest critical essays for the reviews, and that " rag of a book, " as he calls it, the " Life of Schiller. "	38:41	77:80	1.0
rag	fic_1960_780071.txt-42-28	fic_1968_10498.txt-2217-5	In addition to these principal groups, there were subgroups, common to both parties, who were Douglas men, Lincoln men; believers in a flannel rag around the neck for a colic, and scoffers at the remedy; men who had signed the pledge and men who drank a quart of whisky at a sitting; men who were Baptists, Presbyterians, and Holy Rollers; men who knew certain intimate biological facts about Esquimaux women, and men who denied their knowledge.	She's got that black rag wrapped round her shoulders, and she's pointingone of her little old fingers at me. "	143:146	21:24	4.0
rag	fic_1960_780071.txt-42-28	fic_1973_16207.txt-1265-4	In addition to these principal groups, there were subgroups, common to both parties, who were Douglas men, Lincoln men; believers in a flannel rag around the neck for a colic, and scoffers at the remedy; men who had signed the pledge and men who drank a quart of whisky at a sitting; men who were Baptists, Presbyterians, and Holy Rollers; men who knew certain intimate biological facts about Esquimaux women, and men who denied their knowledge.	Curly is practically in rags and has several days growth on his face.	143:146	24:28	2.0
rag	fic_1960_780071.txt-42-28	nf_1844_748164.txt-1079-17	In addition to these principal groups, there were subgroups, common to both parties, who were Douglas men, Lincoln men; believers in a flannel rag around the neck for a colic, and scoffers at the remedy; men who had signed the pledge and men who drank a quart of whisky at a sitting; men who were Baptists, Presbyterians, and Holy Rollers; men who knew certain intimate biological facts about Esquimaux women, and men who denied their knowledge.	In the savage state, and before cotton wrapped mankind, they suffered for clothing, and rags indicated poverty.	143:146	88:92	3.0
rag	fic_1960_780071.txt-42-28	nf_1853_771859.txt-2267-8	In addition to these principal groups, there were subgroups, common to both parties, who were Douglas men, Lincoln men; believers in a flannel rag around the neck for a colic, and scoffers at the remedy; men who had signed the pledge and men who drank a quart of whisky at a sitting; men who were Baptists, Presbyterians, and Holy Rollers; men who knew certain intimate biological facts about Esquimaux women, and men who denied their knowledge.	(They are made by dipping paper or rags in melted sulphur.)	143:146	35:39	4.0
rag	fic_1960_780071.txt-42-28	nf_1966_774281.txt-511-24	In addition to these principal groups, there were subgroups, common to both parties, who were Douglas men, Lincoln men; believers in a flannel rag around the neck for a colic, and scoffers at the remedy; men who had signed the pledge and men who drank a quart of whisky at a sitting; men who were Baptists, Presbyterians, and Holy Rollers; men who knew certain intimate biological facts about Esquimaux women, and men who denied their knowledge.	Here was a business grown up in the sterile soil of the worst depression in our history, without artificial stimulation, like a rags " to riches story, that succeeded more by the under-stimulation of O. S. Peters than by any frantic " go-getter " activity.	143:146	128:132	2.0
rag	fic_1962_10427.txt-5159-25	mag_1839_586418.txt-113-40	As soon as the coal was aboard, Pappy Tung and his deck coolies would go after the coal dust with hoses, scrubbers and rags, and in an hour or two the San Pablo would be as brass-gleaming white as ever.	By their joint operation the number of banks was more than doubled in the space of time we are now speaking of; and nearly nine hundred manufactories of paper money were set in motion,, pouring forth their rags	119:123	206:210	2.0
rag	fic_1963_10432.txt-350-4	mag_1826_553698.txt-262-40	He hung the wet rag over the back of his chair to dry and went to the windowsill and untwisted the pencil sharpener case and poured a rosy stream of shavings into the wastebasket.	and then tell us it is nothing worth; what is it but to act over on a large national scale, that detestable villany of our bankrupt monied corporations, who buy up at a discount their own worthless rags?	16:19	198:202	2.0
rag	fic_1966_10477.txt-8848-21	fic_1970_16380.txt-3506-10	they had baked, half a bag of flour under the bed, his sack of tools, and that bloody rag I told you about.	PADDY puts down the gun and gags CONSTABLE with a rag from his pocket.	86:89	50:53	4.0
rag	fic_1966_10477.txt-8848-21	fic_1975_10601.txt-5060-14	they had baked, half a bag of flour under the bed, his sack of tools, and that bloody rag I told you about.	Twice, above inscriptions he wouldnever interpret, he saw a being dressed in rags bursting chains offhimself; no doubt somebody put those chains on in the first place.	86:89	77:81	2.0
rag	fic_1966_10477.txt-8848-21	fic_1991_53493.txt-523-18	they had baked, half a bag of flour under the bed, his sack of tools, and that bloody rag I told you about.	You reached down under your edge of the seat and pulled out the pistol in a clean white rag.	86:89	88:91	4.0
rag	fic_1966_10477.txt-8848-21	mag_1845_587427.txt-128-16	they had baked, half a bag of flour under the bed, his sack of tools, and that bloody rag I told you about.	Whole families of men, women, and children, half naked, barefoot, in rags, shivering in the cold, lean and gaunt from hunger, without a hut to shelter them from the storm, or a pillow of straw whereon to lay their heads.	86:89	69:73	3.0
rag	fic_1970_14232.txt-94-14	fic_1995_53078.txt-281-6	Below the car is a MECHANIC dressed in greasy coveralls holding a wrench, rag and oil can.	One hardly thinks of the local rag as a representative of the media at large. "	74:77	31:34	1.0
rag	fic_1970_14232.txt-94-14	fic_1996_54392.txt-105-7	Below the car is a MECHANIC dressed in greasy coveralls holding a wrench, rag and oil can.	She wiped her hands on the polishing rag, which was fortunately still in the pocket of her dress, and headed for the baths.	74:77	37:40	4.0
rag	fic_1970_16380.txt-3506-10	fic_1986_10739.txt-5268-27	PADDY puts down the gun and gags CONSTABLE with a rag from his pocket.	She could stand the faded pastel smear on the peeling wallpaper in there, and she could stand the faint reddish stain on her mother's cleaning rags.	50:53	143:147	4.0
rag	fic_1970_16380.txt-3506-10	mag_1840_554848.txt-170-30	PADDY puts down the gun and gags CONSTABLE with a rag from his pocket.	Whatever may be the determination of the poor cultivator in bearing hunger, that he may face his other xvarits, he is in general naked, or covered with rags, transmitted in the family from generation to generation.	50:53	152:156	3.0
rag	fic_1970_16380.txt-3506-10	nf_1859_748120.txt-2353-5	PADDY puts down the gun and gags CONSTABLE with a rag from his pocket.	I see the dirt and rags; I see the wrinkles and elf-locks, the wild eye and the shrivelled limbs; I hear the hoarse and broken tones of age and passion, the convulsive laughter and the	50:53	19:23	3.0
rag	fic_1973_10576.txt-1176-27	fic_2004_780513.txt-2394-23	I had not the arrogance -- or the hardihood -- to test my power again, but I put on hope, as a naked man welcomes rags in a winter storm.	MUNSON HOUSE - STAIRCASE/LIVING ROOM - NIGHT -- and he falls down the stairs, each thudding impact bouncing his body like a rag doll's.	114:118	124:127	3.0
rag	fic_1973_16207.txt-1265-4	fic_2001_55625.txt-90-10	Curly is practically in rags and has several days growth on his face.	I saw Mr. Schenley's body flopping around like a rag doll, because he didn't have his seatbelt on like I did.	24:28	49:52	3.0
rag	fic_1973_16207.txt-1265-4	mag_1857_526498.txt-79-16	Curly is practically in rags and has several days growth on his face.	Here he wrote some of his finest critical essays for the reviews, and that " rag of a book, " as he calls it, the " Life of Schiller. "	24:28	77:80	1.0
rag	fic_1974_782013.txt-3835-24	mag_1826_553698.txt-262-40	Middle-aged, wealthy, dressed in the best from Atlanta's fashion houses, they were two bright Easter eggs among the pile of rags.	and then tell us it is nothing worth; what is it but to act over on a large national scale, that detestable villany of our bankrupt monied corporations, who buy up at a discount their own worthless rags?	124:128	198:202	3.0
rag	fic_1976_10607.txt-9096-3	fic_1993_1040060.txt-10919-2	I follow those rags for kicks, " Charles says. "	Don't rag on me about a few joints, will you, Felicia? "	15:19	6:9	1.0
rag	fic_1976_10607.txt-9096-3	mag_1839_586418.txt-113-40	I follow those rags for kicks, " Charles says. "	By their joint operation the number of banks was more than doubled in the space of time we are now speaking of; and nearly nine hundred manufactories of paper money were set in motion,, pouring forth their rags	15:19	206:210	1.0
rag	fic_1979_780155.txt-537-17	mag_2002_427158.txt-31-18	Bull sat, apparently unmoved, with his back against a cottonwood tree, running a wiping rag through the barrel of a revolver.	Christopher rearranged the floor plan for maximum light, installed stock kitchen cabinets gently aged with a tea-stained rag (below), and focused on simple pine and painted furnishings.	88:91	121:124	4.0
rag	fic_1981_10676.txt-2847-16	fic_2002_14169.txt-131-104	The room we stood in faced a black tenement, a backyard full of boards, rags, trash, debris, buildings that looked as if they'd been struck by a series of bombings.	ENSEMBLE THERE 'S SOMETHIN ' HAPPENIN ' IN DIXIEI 'M FROM DIXIE SO I KNOWWE GOT A RAG WE CALL " THE FIG TREE " FOR THAT BIG TREE THAT WE GROWAND WHEN WE 'RE HOPPIN ' ON THE BAYOUI DEFY YOU TO BE STILLGET YOU A RAGGY TUNEGET YOU A CAJUN MOONGET YOU A JACK OR A JILL COME ON ALONGWE 'RE GON NA DO THE FIG TREE RAGYOUR BODY GON NA ZIG AND ZAGTAKE A LOOK ATEV'RY CHAP AND EV'RY CHIPPY ALL ALONG THE MISSISSIPPIDOIN ' THE DANCETHEY 'RE DANCIN ' TO THE FIG TREE RAGI WAN NA DO THE FIG TREE RAG	72:76	484:487	1.0
rag	fic_1981_10676.txt-2847-16	mag_1840_586512.txt-853-72	The room we stood in faced a black tenement, a backyard full of boards, rags, trash, debris, buildings that looked as if they'd been struck by a series of bombings.	It was able, as the end has shown, to set at defiance the very Constitution of the United States, the latter providing that only gold and silver shall be money; w * * ile this bank, by its career of law-breaking, fraud, and despotism, has at length fairly got the better of this Constitutional provision, ard we have seen through its means irredeemable rags legalized as mcney by the legislators og several of the States.	72:76	353:357	2.0
rag	fic_1981_10676.txt-2847-16	mag_1857_526498.txt-79-16	The room we stood in faced a black tenement, a backyard full of boards, rags, trash, debris, buildings that looked as if they'd been struck by a series of bombings.	Here he wrote some of his finest critical essays for the reviews, and that " rag of a book, " as he calls it, the " Life of Schiller. "	72:76	77:80	1.0
rag	fic_1981_10676.txt-2847-16	nf_1966_774281.txt-511-24	The room we stood in faced a black tenement, a backyard full of boards, rags, trash, debris, buildings that looked as if they'd been struck by a series of bombings.	Here was a business grown up in the sterile soil of the worst depression in our history, without artificial stimulation, like a rags " to riches story, that succeeded more by the under-stimulation of O. S. Peters than by any frantic " go-getter " activity.	72:76	128:132	3.0
rag	fic_1981_10676.txt-2847-16	nf_1978_773805.txt-357-4	The room we stood in faced a black tenement, a backyard full of boards, rags, trash, debris, buildings that looked as if they'd been struck by a series of bombings.	The setting is Ramkali rag, which relates to the season of Besant in March shortly before harvest.	72:76	23:26	1.0
rag	fic_1981_780032.txt-3326-69	mag_2002_427158.txt-31-18	Yet here was this wretch, looking fully like a cadaver that would not lie down; here in this roaring huge wilderness, in this valley where surely no white human had ever been before, except Mary and her fellow captives last summer, here was Ghetel, refusing to die yet, sitting here at this moment on a boulder tearing strips of cloth from the rags of her dress to wrap around her feet, still trying to take care of herself.	Christopher rearranged the floor plan for maximum light, installed stock kitchen cabinets gently aged with a tea-stained rag (below), and focused on simple pine and painted furnishings.	344:348	121:124	3.0
rag	fic_1985_10729.txt-4955-18	fic_1986_10739.txt-5977-19	A tall blond male vampire stood behind him with a handsome woman, both of them swathed in rags like lepers.	She went up her own trail, wiping away the dime-sized drops on the linoleum, then rinsing the rag, wringing it out, and putting it aside.	90:94	94:97	3.0
rag	fic_1986_10739.txt-5268-27	mag_1840_554848.txt-170-30	She could stand the faded pastel smear on the peeling wallpaper in there, and she could stand the faint reddish stain on her mother's cleaning rags.	Whatever may be the determination of the poor cultivator in bearing hunger, that he may face his other xvarits, he is in general naked, or covered with rags, transmitted in the family from generation to generation.	143:147	152:156	2.0
rag	fic_1986_10739.txt-5977-19	fic_1999_30071.txt-122-1	She went up her own trail, wiping away the dime-sized drops on the linoleum, then rinsing the rag, wringing it out, and putting it aside.	to rags to bind the wounds of the Spartiates and their allies.	94:97	3:7	4.0
rag	fic_1991_53493.txt-523-18	fic_2001_55820.txt-71-4	You reached down under your edge of the seat and pulled out the pistol in a clean white rag.	And I took the rag from her hand and put it on her forehead.	88:91	15:18	4.0
rag	fic_1991_53493.txt-523-18	mag_1840_586584.txt-140-47	You reached down under your edge of the seat and pulled out the pistol in a clean white rag.	There is a higher pleasure in his view in preachiiig to the savages, than in sharing the luxuries of refined society; and in preferring the former he acts upon the same principle of self-love, as the chimney sweeper would in giving up his sooty rags for the purple linen of a prince.	88:91	245:249	2.0
rag	fic_1991_53493.txt-523-18	nf_1852_752548.txt-2578-9	You reached down under your edge of the seat and pulled out the pistol in a clean white rag.	You dirthy owld bit of a blackguard of a rag, ' says I, in an exthremity of rage, ' You're not fit for the back of a dacent lad an ' a jintleman.	88:91	41:44	2.0
rag	fic_1991_53493.txt-523-18	nf_1966_774281.txt-511-24	You reached down under your edge of the seat and pulled out the pistol in a clean white rag.	Here was a business grown up in the sterile soil of the worst depression in our history, without artificial stimulation, like a rags " to riches story, that succeeded more by the under-stimulation of O. S. Peters than by any frantic " go-getter " activity.	88:91	128:132	2.0
rag	fic_1993_1040060.txt-10919-2	mag_1857_526498.txt-79-16	Don't rag on me about a few joints, will you, Felicia? "	Here he wrote some of his finest critical essays for the reviews, and that " rag of a book, " as he calls it, the " Life of Schiller. "	6:9	77:80	1.0
