lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment	count_droppped_judments	count_all_judgments
bass	basic_usage_1	basic_usage_2	He was playing his bass guitar.	A small bass was swimming in the pond.	19:23	8:12	1.0
heel	fic_1842_7206.txt-4992-65	fic_1846_8891.txt-2192-12	Fyler Close and your father loved the same woman; and there wasn't brighter angel out of heaven than that girl; they both loved her, Paul, but your father married her; and from that day to this, he has had the shadow of the devil, yes the devil himself in the form of that broker, at his heels.	Sir R. Sir Robert Bramble Yes, he's always at my heels.	288:293	49:54	4.0
heel	fic_1843_7155.txt-1279-8	mag_2001_407931.txt-27-9	As he spoke, he turned on his heel, and leaving the cabin, rejoined his subordinates on deck, and shortly after going down into the barge threw himself at his full length on the cushions	At your seat, point your toes down (heels up), then raise your toes up toward your knees so that you're flexing your calf muscles, suggests Rebecca W. Acosta, MPH, executive director of Traveler	30:34	36:41	4.0
heel	fic_1843_7208.txt-7858-16	fic_1843_7208.txt-9167-3	What do you think I 'm made of, " he continued, dashing his elegant heel on the floor, " cast-iron or New Hampshire granite?	Immediately in the heels of the judge -- he had walked down with that functionary, that he might enjoy an opportunity to color his mind to the right complexion for a case that was coming on	68:72	19:24	2.0
heel	fic_1843_7208.txt-7858-16	fic_1856_9797.txt-3078-18	What do you think I 'm made of, " he continued, dashing his elegant heel on the floor, " cast-iron or New Hampshire granite?	He stood in the door with the slack hand of utter despair; while she, swinging her heels, began leisurely spitting about her, in every direction, the juice of a quid of tobacco, which she cherished in one cheek. "	68:72	83:88	4.0
heel	fic_1843_7208.txt-7858-16	fic_1968_10508.txt-6594-8	What do you think I 'm made of, " he continued, dashing his elegant heel on the floor, " cast-iron or New Hampshire granite?	What's your -- " A clatter of heels down the hall and an enraged face exploding with the desire to kill: " You want trouble?	68:72	30:35	4.0
heel	fic_1843_7208.txt-7858-16	fic_1984_14568.txt-1281-14	What do you think I 'm made of, " he continued, dashing his elegant heel on the floor, " cast-iron or New Hampshire granite?	he's shoutin ', " Walk right into them flames in yer high heels! "	68:72	58:63	4.0
heel	fic_1843_7208.txt-7858-16	fic_2006_32801.txt-71-29	What do you think I 'm made of, " he continued, dashing his elegant heel on the floor, " cast-iron or New Hampshire granite?	He never looked at them then, he'd totally ignore them, but he could tell by their hurried steps, quite often clicking away in their high heels, how much he'd frightened them.	68:72	138:143	3.0
heel	fic_1843_7208.txt-7858-16	fic_2009_36555.txt-338-10	What do you think I 'm made of, " he continued, dashing his elegant heel on the floor, " cast-iron or New Hampshire granite?	Painful to watch: hands resisting the desiccated ice, heels dragging.	68:72	54:59	3.0
heel	fic_1843_7208.txt-7858-16	mag_2005_377098.txt-17-9	What do you think I 'm made of, " he continued, dashing his elegant heel on the floor, " cast-iron or New Hampshire granite?	And it's because Rumsfeld has dug in his heels and	68:72	41:46	2.0
heel	fic_1843_7208.txt-7858-16	news_1987_669609.txt-33-8	What do you think I 'm made of, " he continued, dashing his elegant heel on the floor, " cast-iron or New Hampshire granite?	Outside in the hall, someone ' s heels click by, and the low rumble from the men standing downstairs, crowded and jostling, rises	68:72	33:38	3.0
heel	fic_1843_7208.txt-7858-16	nf_1855_748018.txt-1729-11	What do you think I 'm made of, " he continued, dashing his elegant heel on the floor, " cast-iron or New Hampshire granite?	, - 7 Length of the hind foot, from the heel to the point of the long toe, - - 6 /z/ The iguanodon had also a horn, composed of bone, four inches high and of an irregular form.	68:72	40:44	3.0
heel	fic_1843_7208.txt-9320-65	nf_1855_748018.txt-1815-15	A boy, in a cocked paper-hat, (a brigadier's hat at least), beating a drum with great energy, marched at the head of a company of youth, who, fitted out in belts and sticks, and bearing crickets and hurdygurdys in their hands, tramped along, assuming the port of martialists and sticking close to the heels of their leader.	In yet another species, the whole length of the track, including the large heel, was two feet, and the step six feet.	301:306	75:79	3.0
heel	fic_1844_7148.txt-905-4	fic_1849_7333.txt-787-43	Calling them instantly to heel, the cavalier alighted, bound his hot war-house to a tree, and eagerly scanned the soil.	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	26:30	196:201	1.0
heel	fic_1844_7148.txt-905-4	fic_1995_39735.txt-513-7	Calling them instantly to heel, the cavalier alighted, bound his hot war-house to a tree, and eagerly scanned the soil.	But she's just plain head over heels about it.	26:30	31:36	2.0
heel	fic_1845_7162.txt-1020-51	fic_1964_10452.txt-922-18	a shame, so I got up to go to them, and called McTavish to go with me; but torights, jest as he was a gittin up, a heap of critters comes all chasin up, scart by a dog, I reckon, kickin their darned heels up, and bellowin like mad -- and there was one young bull amongst them, quite a lump of a bull now I tell you; and the bull he came up pretty nigh to us, and stood, and stawmped, and sort o ' snorted, as if he did'nt know right what he would be after, and McTavish, he gits up, and turns right round with his back to the critter; he ' d got a bit of a round jacket on, and he stoops down till his head came right atween his legs, kind o ' straddlin like, so that the bull could see nothing of him but his t' other eend, and his head right under it, chin uppermost, with his big	Madeleine in her gray suit with the squirrel collar, her large hat, hurried forward on high heels.	199:204	92:97	2.0
heel	fic_1845_7183.txt-2743-8	fic_1849_7333.txt-787-43	watch, and walked as if the tall heels of his blunt boots were egg-shells and not leather.	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	33:38	196:201	2.0
heel	fic_1845_7316.txt-413-9	mag_2001_407931.txt-27-9	" not if you'll let me lay my heels at your fire.	At your seat, point your toes down (heels up), then raise your toes up toward your knees so that you're flexing your calf muscles, suggests Rebecca W. Acosta, MPH, executive director of Traveler	30:35	36:41	4.0
heel	fic_1845_7342.txt-312-27	fic_1849_7333.txt-787-43	I started after, but was tripped up by my inexpressibles, which either from habit, or the excitement of the moment, were about my heels, and before I had really gathered myself up, I heard the old varmint groaning in a thicket near by, like a thousand sinners, and by the time I reached him he was a corpse.	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	130:135	196:201	2.0
heel	fic_1846_4464.txt-2099-20	fic_1849_7192.txt-7233-5	and with the word he rushed out of the chamber, as if the avenger of blood were at his heels	Lemuel stealthily creeping at his heels, followed him across the threshold, into the Room.	87:92	34:39	4.0
heel	fic_1846_7036.txt-2789-8	fic_1849_7333.txt-787-43	He clapped his hands, kicked up his heels, and turned somersets like a harlequin.	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	36:41	196:201	2.0
heel	fic_1846_8891.txt-2192-12	fic_1849_7333.txt-787-43	Sir R. Sir Robert Bramble Yes, he's always at my heels.	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	49:54	196:201	2.0
heel	fic_1846_8891.txt-2192-12	mag_2007_387965.txt-24-10	Sir R. Sir Robert Bramble Yes, he's always at my heels.	MAKE IT SEMI-WIDETake a balanced, shoulder-width stance using your heels -- not your toes -- as a guide.	49:54	67:72	3.0
heel	fic_1847_1094.txt-1442-3	fic_1849_7230.txt-2460-19	Turning on her heel within little more than a biscuit's toss of the reef, no earthly power could have saved us, were it not that, up to the very brink of the coral rampart, there are no soundings.	wings, such a breathless profusion of miraculous somersets, such a hopeless confusion and entanglement of head, heels, arms, and legs, in one rapid and bewildering contortion.	15:19	112:117	4.0
heel	fic_1848_7154.txt-1881-30	mag_2007_387965.txt-24-10	He was as pale as ashes; even his lips were white, not with fear nor with fury, but with the sick exhaustion that follows ever on the heel of over-fierce excitement.	MAKE IT SEMI-WIDETake a balanced, shoulder-width stance using your heels -- not your toes -- as a guide.	134:138	67:72	2.0
heel	fic_1848_7193.txt-10971-18	fic_1980_780027.txt-895-24	stairs and through the corridor, holding the light above his head, while Betsy follows at his heels, rubbing her eyes in order to assure herself that it is no dream.	He turned a corner where a man sat on the curb flicking out the blade of his knife, slamming it shut with the heel of his hand, and flicking it out again.	94:99	110:114	2.0
heel	fic_1848_7341.txt-2550-10	fic_2008_36192.txt-52-7	and the fust thing he knowd, kerslosh he went heels over hed, rite into the water.	He believed that a voice, the heel of a hand, a hesitation, the widening of a nostril, could furnish a stage.	46:51	30:34	1.0
heel	fic_1848_7341.txt-2550-10	mag_2005_377098.txt-17-9	and the fust thing he knowd, kerslosh he went heels over hed, rite into the water.	And it's because Rumsfeld has dug in his heels and	46:51	41:46	2.0
heel	fic_1848_8147.txt-405-10	mag_1990_388655.txt-38-20	After Pain has had her measure, Trips upon her heels soft Pleasure, Smiling as she goes.	Their Committee on Media Integrity (Comint) is off to a promising start in life, nipping at the heels of the Los Angeles public-TV giant KCET.	47:52	96:101	4.0
heel	fic_1849_7192.txt-7233-5	fic_1849_7230.txt-2460-19	Lemuel stealthily creeping at his heels, followed him across the threshold, into the Room.	wings, such a breathless profusion of miraculous somersets, such a hopeless confusion and entanglement of head, heels, arms, and legs, in one rapid and bewildering contortion.	34:39	112:117	2.0
heel	fic_1849_7230.txt-2460-19	fic_1855_2965.txt-1296-11	wings, such a breathless profusion of miraculous somersets, such a hopeless confusion and entanglement of head, heels, arms, and legs, in one rapid and bewildering contortion.	They soon returned home, coated with snow from head to heel, and the cheeks of the boys glowing with health and enjoyment. "	112:117	55:59	4.0
heel	fic_1849_7230.txt-2460-19	fic_1855_9098.txt-2073-8	wings, such a breathless profusion of miraculous somersets, such a hopeless confusion and entanglement of head, heels, arms, and legs, in one rapid and bewildering contortion.	forward, but his followers took to their heels and fled away.	112:117	41:46	4.0
heel	fic_1849_7230.txt-2460-19	fic_1980_780027.txt-3182-15	wings, such a breathless profusion of miraculous somersets, such a hopeless confusion and entanglement of head, heels, arms, and legs, in one rapid and bewildering contortion.	He was a solid, weighty man now, and came down hard on his heels.	112:117	59:64	3.0
heel	fic_1849_7230.txt-2460-19	fic_1999_16181.txt-4-2	wings, such a breathless profusion of miraculous somersets, such a hopeless confusion and entanglement of head, heels, arms, and legs, in one rapid and bewildering contortion.	At his heels is a LITTLE BOY, eager to be helpful, carrying a plastic sand shovel.	112:117	7:12	4.0
heel	fic_1849_7230.txt-2460-19	fic_2006_51259.txt-1869-16	wings, such a breathless profusion of miraculous somersets, such a hopeless confusion and entanglement of head, heels, arms, and legs, in one rapid and bewildering contortion.	I kid you not, a dyed-in-the-wool Spanish villa like where Imperial era nobility cooled their heels.	112:117	94:99	4.0
heel	fic_1849_7230.txt-2460-19	fic_2007_34216.txt-23-23	wings, such a breathless profusion of miraculous somersets, such a hopeless confusion and entanglement of head, heels, arms, and legs, in one rapid and bewildering contortion.	If she closed her eyes, Lorna could still picture her own small feet shoved into the toes of those shoes, the heels clapping treacherously behind her as she traipsed across a faded Oriental carpet in her parents ' bedroom toward the fading blur of golden hair and big smile and the waft of Caron's Fleurs de Rocaille perfume that was her memory of her mother.	112:117	110:115	3.0
heel	fic_1849_7230.txt-2460-19	mag_1980_494008.txt-84-36	wings, such a breathless profusion of miraculous somersets, such a hopeless confusion and entanglement of head, heels, arms, and legs, in one rapid and bewildering contortion.	But much as it would not be for us to counsel the Poles in bravery, it's not for us to counsel them in timidity or even in restraint, The struggle against the Soviet heel is one we've decided against, but they live under it and not us.	112:117	166:170	2.0
heel	fic_1849_7230.txt-2460-19	nf_1855_748018.txt-1729-11	wings, such a breathless profusion of miraculous somersets, such a hopeless confusion and entanglement of head, heels, arms, and legs, in one rapid and bewildering contortion.	, - 7 Length of the hind foot, from the heel to the point of the long toe, - - 6 /z/ The iguanodon had also a horn, composed of bone, four inches high and of an irregular form.	112:117	40:44	4.0
heel	fic_1849_7333.txt-787-43	fic_1851_201.txt-587-13	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	The years hurried onward, treading in their haste on one another's heels.	196:201	67:72	2.0
heel	fic_1849_7333.txt-787-43	fic_1856_9797.txt-3078-18	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	He stood in the door with the slack hand of utter despair; while she, swinging her heels, began leisurely spitting about her, in every direction, the juice of a quid of tobacco, which she cherished in one cheek. "	196:201	83:88	2.0
heel	fic_1849_7333.txt-787-43	fic_1860_2807.txt-2886-19	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	Hearing the tread of horses close behind him, he looked round and saw L'Isle's servants at his heels, watching him closely.	196:201	95:100	2.0
heel	fic_1849_7333.txt-787-43	fic_1962_10427.txt-1041-23	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	Lyman tapped the bottom of his own glass, long since emptied of the Scotch he'd shared with Casey, on the heel of his hand, but shook his head when Girard offered him the bottle.	196:201	106:110	2.0
heel	fic_1849_7333.txt-787-43	fic_1962_781986.txt-779-27	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	Left alone, the little group engaged hand to hand attempted to break off their engagement and escape also, leaping and jumping and tumbling head over heels down the slope after their mates.	196:201	150:155	2.0
heel	fic_1849_7333.txt-787-43	fic_1975_10595.txt-11281-7	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	Nor the cries she stifled in the heel of her hand, a blind fed puppy. "	196:201	33:37	1.0
heel	fic_1849_7333.txt-787-43	fic_1976_10612.txt-3153-12	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	She looked like one of those Milles ghosts, running on her heels toward eternity.	196:201	59:64	4.0
heel	fic_1849_7333.txt-787-43	fic_1976_16789.txt-1227-7	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	The other man looks back from the heel of the sled, laughing.	196:201	34:38	1.0
heel	fic_1849_7333.txt-787-43	fic_1978_10634.txt-6656-6	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	uncoveredstick-shift shaft dug sharply into the heel of her hand.	196:201	48:52	1.0
heel	fic_1849_7333.txt-787-43	fic_1983_10712.txt-335-24	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	A Hindu holy man, his face decorated with vivid colored paste, his hair drawn up into a topknot, crouched on his heels and keened, an endless, mournful, shrill whining, like the hum of mosquitoes at night.	196:201	113:118	2.0
heel	fic_1849_7333.txt-787-43	fic_1989_10786.txt-4583-27	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	Then I thought I might as wellp223go inside and see if my grandmother had come home, or if Dan had persuaded her to kick up her heels -- such as she was willing -- at the cast party.	196:201	128:133	2.0
heel	fic_1849_7333.txt-787-43	fic_1989_24010.txt-238-13	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	pearls was tied in a knot and she was wearing awfully high black heels.	196:201	65:70	1.0
heel	fic_1849_7333.txt-787-43	fic_1995_39735.txt-513-7	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	But she's just plain head over heels about it.	196:201	31:36	2.0
heel	fic_1849_7333.txt-787-43	fic_1996_30482.txt-7-16	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	icons from the twenties, together in one hunting party -- rocked me back on my heels.	196:201	79:84	3.0
heel	fic_1849_7333.txt-787-43	fic_1996_41638.txt-260-12	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	Wait for me, " I called after him, digging my heels into Madonna.	196:201	46:51	2.0
heel	fic_1849_7333.txt-787-43	fic_1998_44208.txt-485-12	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	They sit in the darkening living room, listening to June's heels clicking up the walk to the front door. "	196:201	59:64	2.0
heel	fic_1849_7333.txt-787-43	fic_2006_26313.txt-32-29	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	The blast knocked him flat on his back but the birdshot picked off one of the galloping hares in midair, flipping his thin gray rabbit body head over heels, leaving him to twitch and heave on the ground.	196:201	150:155	2.0
heel	fic_1849_7333.txt-787-43	fic_2006_50943.txt-754-18	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	The Principal moved past him on shaky but determined legs and raised a foot to plant one boot heel square between the horns of the enemy.	196:201	94:98	2.0
heel	fic_1849_7333.txt-787-43	fic_2006_51124.txt-508-18	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	Can too many desserts cause a guy to hallucinated Is she really waiting for him, cooling her heels by his door?	196:201	93:98	2.0
heel	fic_1849_7333.txt-787-43	fic_2006_51259.txt-1869-16	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	I kid you not, a dyed-in-the-wool Spanish villa like where Imperial era nobility cooled their heels.	196:201	94:99	2.0
heel	fic_1849_7333.txt-787-43	fic_2009_36395.txt-19-14	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	She wore a blue-flowered summer skirt that hung to her knees, baby blue heels, a white blouse, and a lightweight tan leather jacket with a braided fringe.	196:201	72:77	2.0
heel	fic_1849_7333.txt-787-43	mag_1840_586584.txt-233-29	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	Thus, construction was heaped upon construction, evasion followed evasion, one fantastic fiction became the excuse of a fiction still more fantastic, amendment trod upon the heels of amendment, until the whole mass seemed like a vast pile of rubbish, or rather like some // of those ancient structures which are seen in Italy, with here a broA ken column, there a shattered portico, in the third place a crumbling roof, but the whole grotesquely stuck together with plaster and wood, to make a modern habitation.	196:201	174:179	4.0
heel	fic_1849_7333.txt-787-43	mag_1963_244008.txt-14-2	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	in high heels - who has kept her girlish grace though she is the mother of four - Mme.	196:201	8:13	2.0
heel	fic_1849_7333.txt-787-43	mag_1999_407852.txt-26-28	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	Keeping your upper body supported on your forearms, slide your feet back while straightening your legs so that your body forms a straight line from head to heels.	196:201	156:161	2.0
heel	fic_1849_7333.txt-787-43	mag_2009_405414.txt-39-4	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	CRAIGSLIST CHANGES On the heels of the arrest of Philip Markoff, the alleged Craigslist killer, the online classified site announced May 13 that it was replacing its " erotic services " section with a pre-screened " adult services " one.	196:201	26:31	4.0
heel	fic_1849_7333.txt-787-43	nf_1979_774342.txt-854-2	Two or three men in the crowd called out that they knew me before -- that I had been in the Ohio penitentiary -- that my name was Brown, and here is my quarrel with the colonel, his murder on the heels of it -- my dagger by his dead body, and his empty pocket-book by my house.	When the heel touches the floor, it does not move until after the foot has rotated flat.	196:201	9:13	2.0
heel	fic_1851_746.txt-2547-1	fic_2007_34216.txt-23-23	ivory heel, such would have been the reverberating crack and din of that bony step, that their dreams would have been on the crunching teeth of sharks.	If she closed her eyes, Lorna could still picture her own small feet shoved into the toes of those shoes, the heels clapping treacherously behind her as she traipsed across a faded Oriental carpet in her parents ' bedroom toward the fading blur of golden hair and big smile and the waft of Caron's Fleurs de Rocaille perfume that was her memory of her mother.	6:10	110:115	3.0
heel	fic_1852_9232.txt-1069-16	fic_2006_29091.txt-101-8	But whatever it is, Ned Ramsey, I 'm clear that if you valued the heels of your horse at all; if, indeed, you were not frightened, you'd see it all covered before you'd be bantered off the course. "	he said, as he turned on his heels and strode off. '	66:71	29:34	3.0
heel	fic_1853_3465.txt-426-13	news_1977_733054.txt-45-14	I verily believe he'd just as quick trip up our minister's heels as yours or mine!	When anything new comes out in the civilian market, high heels or negative heels	59:64	75:80	2.0
heel	fic_1854_2820.txt-648-7	fic_1856_9797.txt-3078-18	So saying, he turned on his heel and walked off, while Julia burst into tears and repaired to her own room, whither she was soon followed by her mother, who tried to console her.	He stood in the door with the slack hand of utter despair; while she, swinging her heels, began leisurely spitting about her, in every direction, the juice of a quid of tobacco, which she cherished in one cheek. "	28:32	83:88	4.0
heel	fic_1854_70.txt-2563-57	nf_1855_748018.txt-1729-11	With his horizon all his own, yet he a poor man, born to be poor, with his inherited Irish poverty or poor life, his Adam's grandmother and boggy ways, not to rise in this world, he nor his posterity, till their wading webbed bog-trotting feet get talaria to their heels.	, - 7 Length of the hind foot, from the heel to the point of the long toe, - - 6 /z/ The iguanodon had also a horn, composed of bone, four inches high and of an irregular form.	265:270	40:44	3.0
heel	fic_1860_2807.txt-2613-2	fic_2001_55630.txt-380-33	with my heel, or shall I draw my sword on a reptile? "	brick front stoop, about the strange things people did, and where pets went when they were dead, until she graduated into junior high and started to wear nylons and French heels, and smelled like Campbell's soup when it was warm.	8:12	172:177	2.0
heel	fic_1860_2807.txt-4807-17	fic_2006_29091.txt-101-8	Lady Mabel sat watching her father with eager eyes, her hands firmly clasped, and her heel impatiently tapping the floor, while she strove to master her almost uncontrollable confusion and anxiety. "	he said, as he turned on his heels and strode off. '	86:90	29:34	3.0
heel	fic_1860_9188.txt-1406-18	fic_2006_50943.txt-754-18	It was as black, as thick of lip, as white of eye, as long of heel, as thick of skull, as its genuine Afric forebears; which proved to me that the African loses none of his primal characteristics by change of climate and circumstances, nor by the progress of generations.	The Principal moved past him on shaky but determined legs and raised a foot to plant one boot heel square between the horns of the enemy.	62:66	94:98	3.0
heel	fic_1860_9188.txt-1406-18	mag_1960_204866.txt-23-12	It was as black, as thick of lip, as white of eye, as long of heel, as thick of skull, as its genuine Afric forebears; which proved to me that the African loses none of his primal characteristics by change of climate and circumstances, nor by the progress of generations.	Is Billy trying to say something serious about men and women, heels and heroes?	62:66	62:67	1.0
heel	fic_1860_9188.txt-1983-30	mag_2001_407931.txt-27-9	came the gray-headed servant who carried the basket and bait, mounted upon a horse as venerable as himself, and whose ribbed sides he ceaselessly thumped with his two heels, keeping time thereat with every step made by his Rozinante.	At your seat, point your toes down (heels up), then raise your toes up toward your knees so that you're flexing your calf muscles, suggests Rebecca W. Acosta, MPH, executive director of Traveler	167:172	36:41	4.0
heel	fic_1961_10411.txt-7836-20	fic_2009_36640.txt-13-23	Since then I waited up every night, and tonight I missed her going in but I heard her high heels come down your stairs.	Sweat ran in tiny rivulets down her back beneath her fitted corset and slithered its way down her clinging stockings into her snug-fitting heels.	91:96	139:144	4.0
heel	fic_1962_781986.txt-779-27	nf_1855_748018.txt-1815-15	Left alone, the little group engaged hand to hand attempted to break off their engagement and escape also, leaping and jumping and tumbling head over heels down the slope after their mates.	In yet another species, the whole length of the track, including the large heel, was two feet, and the step six feet.	150:155	75:79	3.0
heel	fic_1964_10452.txt-922-18	fic_1967_10489.txt-4087-13	Madeleine in her gray suit with the squirrel collar, her large hat, hurried forward on high heels.	Intent on his act, he lay back and bridged from head to heels, thrusting his skinny rib cage into the air.	92:97	56:61	2.0
heel	fic_1964_10452.txt-922-18	fic_1972_23889.txt-204-4	Madeleine in her gray suit with the squirrel collar, her large hat, hurried forward on high heels.	He turned on his heel and starred to leave.	92:97	17:21	3.0
heel	fic_1964_10452.txt-922-18	fic_1974_10590.txt-1512-5	Madeleine in her gray suit with the squirrel collar, her large hat, hurried forward on high heels.	" He squatted on his heels near a rock. "	92:97	21:26	2.0
heel	fic_1964_10452.txt-922-18	fic_2001_45868.txt-263-10	Madeleine in her gray suit with the squirrel collar, her large hat, hurried forward on high heels.	I choked back a harsh reply, turned on my heel and walked through the little gallery down to the adjoining bathroom.	92:97	42:46	2.0
heel	fic_1964_10452.txt-922-18	mag_2005_377098.txt-17-9	Madeleine in her gray suit with the squirrel collar, her large hat, hurried forward on high heels.	And it's because Rumsfeld has dug in his heels and	92:97	41:46	3.0
heel	fic_1964_10452.txt-922-18	mag_2007_387965.txt-24-10	Madeleine in her gray suit with the squirrel collar, her large hat, hurried forward on high heels.	MAKE IT SEMI-WIDETake a balanced, shoulder-width stance using your heels -- not your toes -- as a guide.	92:97	67:72	2.0
heel	fic_1964_10452.txt-922-18	nf_1855_748018.txt-1815-15	Madeleine in her gray suit with the squirrel collar, her large hat, hurried forward on high heels.	In yet another species, the whole length of the track, including the large heel, was two feet, and the step six feet.	92:97	75:79	3.0
heel	fic_1964_10452.txt-922-18	nf_1979_774342.txt-854-2	Madeleine in her gray suit with the squirrel collar, her large hat, hurried forward on high heels.	When the heel touches the floor, it does not move until after the foot has rotated flat.	92:97	9:13	3.0
heel	fic_1966_10481.txt-2797-6	mag_2001_407931.txt-27-9	Over the months and years the heel closes near to the toe and the instep arches.	At your seat, point your toes down (heels up), then raise your toes up toward your knees so that you're flexing your calf muscles, suggests Rebecca W. Acosta, MPH, executive director of Traveler	30:34	36:41	4.0
heel	fic_1968_24505.txt-2499-3	mag_2005_377098.txt-17-9	He digs his heels into the horse's flanks and they move off at a canter, riding toward the promontory that splits the beach.	And it's because Rumsfeld has dug in his heels and	12:17	41:46	4.0
